target	seed	rval	voxel
L.Vmpu	aIPS	0.383834 	 74,52,59
L.Vmpu	pIPL	0.321636 	 61,38,56
L.Vmpu	pIPL	0.222468 	 55,24,58
L.Vmpu	23ab	0.336457 	 45,52,53
L.Vmpu	rsplC	0.214951 	 49,40,40
L.Vmpu	latocc	0.361493 	 74,32,30
L.Vmpu	perirhinal	0.328383 	 69,62,16
L.Vmpu	temPol	0.381414 	 66,70,21
L.Vmpu	ventrStr	0.285197 	 51,69,30
L.Vmpu	Caud	0.401012 	 52,68,43
L.Vmpu	put	0.516220 	 32,66,34
L.Vmpu	hippoc	0.214639 	 57,54,27
L.Vmpu	amygd	0.466979 	 57,62,27
L.Vmpu	hypoth	0.476172 	 46,62,30
L.Vmpu	VTA	0.367842 	 44,53,28
R.A10m	9/46d	0.351450 	 25,82,55
R.A10m	44v	0.424350 	 18,74,39
R.A10m	SMA	0.471934 	 42,61,66
R.A10m	8m 	0.438284 	 46,80,65
R.A10m	M1	0.442670 	 65,54,59
R.A10m	S1	0.392146 	 66,48,66
R.A10m	ParOp	0.393643 	 70,49,46
R.A10m	aIPS	0.247375 	 74,51,58
R.A10m	pIPL	0.118085 	 62,38,56
R.A10m	pIPL	0.471329 	 56,26,58
R.A10m	23ab	0.595214 	 45,54,55
R.A10m	rsplC	0.612932 	 48,40,40
R.A10m	latocc	0.505578 	 72,33,30
R.A10m	perirhinal	0.204400 	 69,64,16
R.A10m	temPol	0.568254 	 66,70,19
R.A10m	ventrStr	0.462057 	 53,67,32
R.A10m	Caud	0.239698 	 52,69,45
R.A10m	put	0.291470 	 30,65,32
R.A10m	hippoc	0.647875 	 57,53,28
R.A10m	amygd	0.400624 	 57,60,26
R.A10m	hypoth	0.458369 	 45,61,29
R.A10m	VTA	0.424235 	 46,52,27
L.A10m	9/46d	0.297018 	 25,82,55
L.A10m	44v	0.356419 	 18,73,40
L.A10m	SMA	0.269738 	 42,61,67
L.A10m	8m 	0.361315 	 46,80,65
L.A10m	M1	0.305140 	 65,54,59
L.A10m	S1	0.353306 	 68,49,64
L.A10m	ParOp	0.363780 	 72,47,46
L.A10m	aIPS	0.243251 	 74,52,58
L.A10m	pIPL	0.109986 	 62,38,56
L.A10m	pIPL	0.360689 	 55,25,58
L.A10m	23ab	0.383200 	 45,54,54
L.A10m	rsplC	0.361712 	 48,40,40
L.A10m	latocc	0.306189 	 73,33,30
L.A10m	perirhinal	0.265099 	 68,62,18
L.A10m	temPol	0.467621 	 66,69,20
L.A10m	ventrStr	0.430211 	 53,67,31
L.A10m	Caud	0.208312 	 52,68,43
L.A10m	put	0.273094 	 30,67,34
L.A10m	hippoc	0.588844 	 57,53,29
L.A10m	amygd	0.344395 	 57,62,28
L.A10m	hypoth	0.482014 	 47,61,29
L.A10m	VTA	0.306167 	 45,54,29
R.A11m	9/46d	0.309885 	 23,82,55
R.A11m	44v	0.358497 	 19,72,41
R.A11m	SMA	0.252773 	 42,60,66
R.A11m	8m 	0.416521 	 47,80,65
R.A11m	M1	0.215035 	 67,53,61
R.A11m	S1	0.295748 	 68,49,66
R.A11m	ParOp	0.256050 	 72,47,48
R.A11m	aIPS	0.318559 	 74,52,59
R.A11m	pIPL	0.185249 	 61,40,56
R.A11m	pIPL	0.424648 	 56,24,59
R.A11m	23ab	0.314362 	 46,54,53
R.A11m	rsplC	0.215168 	 50,39,42
R.A11m	latocc	0.306767 	 73,33,30
R.A11m	perirhinal	0.276860 	 68,63,18
R.A11m	temPol	0.235008 	 68,69,21
R.A11m	ventrStr	0.212431 	 52,69,32
R.A11m	Caud	0.208714 	 53,68,45
R.A11m	put	0.318559 	 31,67,33
R.A11m	hippoc	0.210204 	 59,53,28
R.A11m	amygd	0.243324 	 58,61,28
R.A11m	hypoth	0.201308 	 45,61,31
R.A11m	VTA	0.436772 	 45,54,28
L.A11m	9/46d	0.350099 	 23,82,54
L.A11m	44v	0.351786 	 20,72,41
L.A11m	SMA	0.382740 	 42,60,67
L.A11m	8m 	0.500121 	 47,80,65
L.A11m	M1	0.388269 	 65,54,60
L.A11m	S1	0.318060 	 66,49,65
L.A11m	ParOp	0.304720 	 70,47,47
L.A11m	aIPS	0.360478 	 74,52,59
L.A11m	pIPL	0.121086 	 63,38,57
L.A11m	pIPL	0.229303 	 55,24,58
L.A11m	23ab	0.367659 	 45,54,55
L.A11m	rsplC	0.311814 	 48,39,40
L.A11m	latocc	0.293089 	 73,33,30
L.A11m	perirhinal	0.282081 	 68,64,18
L.A11m	temPol	0.367943 	 67,69,21
L.A11m	ventrStr	0.203612 	 52,69,32
L.A11m	Caud	0.299378 	 52,68,43
L.A11m	put	0.179489 	 30,67,32
L.A11m	hippoc	0.343690 	 59,52,29
L.A11m	amygd	0.439601 	 56,62,28
L.A11m	hypoth	0.335760 	 46,61,29
L.A11m	VTA	0.274349 	 46,54,27
R.A13	9/46d	0.293158 	 23,80,56
R.A13	44v	0.375743 	 18,73,41
R.A13	SMA	0.290157 	 43,61,66
R.A13	8m 	0.365076 	 48,81,65
R.A13	M1	0.295661 	 65,54,59
R.A13	S1	0.353184 	 66,49,66
R.A13	ParOp	0.426638 	 70,49,46
R.A13	aIPS	0.257924 	 74,52,59
R.A13	pIPL	0.160255 	 61,38,58
R.A13	pIPL	0.471900 	 56,26,57
R.A13	23ab	0.432016 	 45,54,54
R.A13	rsplC	0.428989 	 48,39,40
R.A13	latocc	0.422716 	 72,33,30
R.A13	perirhinal	0.153237 	 69,64,16
R.A13	temPol	0.481517 	 66,69,20
R.A13	ventrStr	0.374351 	 53,67,32
R.A13	Caud	0.316105 	 51,67,43
R.A13	put	0.217145 	 32,65,34
R.A13	hippoc	0.578758 	 58,53,27
R.A13	amygd	0.259177 	 57,60,26
R.A13	hypoth	0.477471 	 47,61,30
R.A13	VTA	0.447415 	 44,52,29
L.A13	9/46d	0.178330 	 23,82,56
L.A13	44v	0.235829 	 18,74,40
L.A13	SMA	0.234951 	 42,62,66
L.A13	8m 	0.327453 	 46,80,65
L.A13	M1	0.178115 	 65,53,60
L.A13	S1	0.347385 	 67,49,65
L.A13	ParOp	0.273148 	 70,49,46
L.A13	aIPS	0.253235 	 72,50,59
L.A13	pIPL	0.157415 	 61,39,56
L.A13	pIPL	0.299634 	 56,25,57
L.A13	23ab	0.327072 	 45,52,53
L.A13	rsplC	0.288793 	 50,40,40
L.A13	latocc	0.229926 	 73,32,30
L.A13	perirhinal	0.261391 	 69,62,17
L.A13	temPol	0.285025 	 66,68,20
L.A13	ventrStr	0.229579 	 51,67,30
L.A13	Caud	0.241621 	 52,68,45
L.A13	put	0.146034 	 32,65,34
L.A13	hippoc	0.389867 	 59,54,27
L.A13	amygd	0.322194 	 56,62,28
L.A13	hypoth	0.262682 	 45,61,31
L.A13	VTA	0.283018 	 45,54,28
R.A32sg	9/46d	0.285044 	 23,82,55
R.A32sg	44v	0.377438 	 19,73,39
R.A32sg	SMA	0.231740 	 43,61,67
R.A32sg	8m 	0.350564 	 48,80,65
R.A32sg	M1	0.246766 	 67,53,60
R.A32sg	S1	0.223633 	 67,47,64
R.A32sg	ParOp	0.230394 	 71,48,47
R.A32sg	aIPS	0.235003 	 74,52,57
R.A32sg	pIPL	0.386782 	 61,39,58
R.A32sg	pIPL	0.269721 	 56,25,59
R.A32sg	23ab	0.213161 	 46,52,55
R.A32sg	rsplC	0.247215 	 50,40,42
R.A32sg	latocc	0.220757 	 72,34,31
R.A32sg	perirhinal	0.396452 	 68,63,17
R.A32sg	temPol	0.290704 	 68,68,19
R.A32sg	ventrStr	0.293523 	 53,69,32
R.A32sg	Caud	0.218577 	 53,67,43
R.A32sg	put	0.331068 	 31,65,32
R.A32sg	hippoc	0.336919 	 58,52,29
R.A32sg	amygd	0.222275 	 57,62,26
R.A32sg	hypoth	0.280213 	 46,61,30
R.A32sg	VTA	0.225514 	 44,52,28
L.A32sg	9/46d	0.339825 	 25,82,56
L.A32sg	44v	0.331701 	 20,72,40
L.A32sg	SMA	0.282913 	 43,62,65
L.A32sg	8m 	0.225632 	 47,82,63
L.A32sg	M1	0.291929 	 66,55,60
L.A32sg	S1	0.197442 	 67,49,64
L.A32sg	ParOp	0.310516 	 70,48,46
L.A32sg	aIPS	0.291229 	 74,51,58
L.A32sg	pIPL	0.405086 	 61,39,58
L.A32sg	pIPL	0.194118 	 56,26,57
L.A32sg	23ab	0.310567 	 46,52,55
L.A32sg	rsplC	0.277629 	 50,39,42
L.A32sg	latocc	0.320614 	 73,34,30
L.A32sg	perirhinal	0.270855 	 69,64,16
L.A32sg	temPol	0.452808 	 67,70,21
L.A32sg	ventrStr	0.236498 	 51,68,32
L.A32sg	Caud	0.376873 	 53,69,44
L.A32sg	put	0.315734 	 30,65,34
L.A32sg	hippoc	0.269260 	 59,54,29
L.A32sg	amygd	0.231046 	 56,61,27
L.A32sg	hypoth	0.302770 	 46,62,30
L.A32sg	VTA	0.309054 	 44,52,27
R.Dia	9/46d	0.447341 	 24,80,55
R.Dia	44v	0.394693 	 18,74,39
R.Dia	SMA	0.446421 	 42,62,66
R.Dia	8m 	0.504800 	 46,81,64
R.Dia	M1	0.525286 	 65,55,60
R.Dia	S1	0.382828 	 66,47,66
R.Dia	ParOp	0.441508 	 72,48,46
R.Dia	aIPS	0.434724 	 72,51,59
R.Dia	pIPL	0.403227 	 63,38,57
R.Dia	pIPL	0.210677 	 54,24,58
R.Dia	23ab	0.483215 	 45,52,53
R.Dia	rsplC	0.291371 	 48,40,42
R.Dia	latocc	0.413145 	 72,33,30
R.Dia	perirhinal	0.370948 	 67,64,16
R.Dia	temPol	0.310919 	 67,68,19
R.Dia	ventrStr	0.318434 	 52,68,31
R.Dia	Caud	0.351328 	 52,67,44
R.Dia	put	0.277048 	 31,65,32
R.Dia	hippoc	0.359764 	 59,52,29
R.Dia	amygd	0.422089 	 57,62,28
R.Dia	hypoth	0.337240 	 47,62,29
R.Dia	VTA	0.365184 	 46,52,28
L.Dia	9/46d	0.339736 	 23,82,55
L.Dia	44v	0.340361 	 19,72,39
L.Dia	SMA	0.271063 	 43,62,65
L.Dia	8m 	0.273622 	 47,82,65
L.Dia	M1	0.275029 	 67,54,60
L.Dia	S1	0.240742 	 67,48,65
L.Dia	ParOp	0.266999 	 70,47,46
L.Dia	aIPS	0.385526 	 74,52,59
L.Dia	pIPL	0.417740 	 61,39,56
L.Dia	pIPL	0.231054 	 56,26,57
L.Dia	23ab	0.273245 	 47,52,53
L.Dia	rsplC	0.362767 	 48,39,40
L.Dia	latocc	0.271907 	 72,33,30
L.Dia	perirhinal	0.251565 	 68,62,17
L.Dia	temPol	0.353942 	 68,70,20
L.Dia	ventrStr	0.224898 	 53,68,31
L.Dia	Caud	0.257850 	 53,67,44
L.Dia	put	0.289562 	 32,67,34
L.Dia	hippoc	0.405719 	 57,54,29
L.Dia	amygd	0.171677 	 58,62,27
L.Dia	hypoth	0.378550 	 47,63,29
L.Dia	VTA	0.310641 	 44,53,28
R.Rhipp	9/46d	0.298450 	 25,82,54
R.Rhipp	44v	0.329903 	 20,74,41
R.Rhipp	SMA	0.364138 	 42,61,67
R.Rhipp	8m 	0.432336 	 48,81,65
R.Rhipp	M1	0.360955 	 65,55,61
R.Rhipp	S1	0.252618 	 66,48,66
R.Rhipp	ParOp	0.235843 	 72,48,46
R.Rhipp	aIPS	0.256760 	 72,50,59
R.Rhipp	pIPL	0.326128 	 61,39,58
R.Rhipp	pIPL	0.235757 	 55,26,57
R.Rhipp	23ab	0.370437 	 45,52,53
R.Rhipp	rsplC	0.324970 	 48,40,42
R.Rhipp	latocc	0.335443 	 72,33,30
R.Rhipp	perirhinal	0.178973 	 67,63,18
R.Rhipp	temPol	0.445981 	 68,69,21
R.Rhipp	ventrStr	0.326156 	 51,67,31
R.Rhipp	Caud	0.402512 	 52,67,44
R.Rhipp	put	0.273050 	 31,65,32
R.Rhipp	hippoc	0.360758 	 58,52,29
R.Rhipp	amygd	0.313048 	 58,61,27
R.Rhipp	hypoth	0.294633 	 45,63,30
R.Rhipp	VTA	0.305820 	 44,52,28
L.Rhipp	9/46d	0.183057 	 23,80,56
L.Rhipp	44v	0.220676 	 19,73,39
L.Rhipp	SMA	0.241947 	 43,61,65
L.Rhipp	8m 	0.301979 	 48,80,63
L.Rhipp	M1	0.149464 	 67,53,60
L.Rhipp	S1	0.177122 	 68,48,66
L.Rhipp	ParOp	0.370088 	 70,47,46
L.Rhipp	aIPS	0.268136 	 74,50,58
L.Rhipp	pIPL	0.308810 	 61,38,58
L.Rhipp	pIPL	0.254226 	 54,26,58
L.Rhipp	23ab	0.197092 	 47,54,54
L.Rhipp	rsplC	0.266299 	 48,38,42
L.Rhipp	latocc	0.402734 	 74,32,32
L.Rhipp	perirhinal	0.212151 	 67,64,16
L.Rhipp	temPol	0.263845 	 66,69,20
L.Rhipp	ventrStr	0.288129 	 52,68,31
L.Rhipp	Caud	0.255544 	 53,67,43
L.Rhipp	put	0.225749 	 30,65,33
L.Rhipp	hippoc	0.288711 	 58,54,27
L.Rhipp	amygd	0.198135 	 56,60,27
L.Rhipp	hypoth	0.307089 	 46,61,29
L.Rhipp	VTA	0.208858 	 44,53,28
R.Mamyg	9/46d	0.304959 	 23,80,55
R.Mamyg	44v	0.170153 	 19,74,39
R.Mamyg	SMA	0.227354 	 42,60,66
R.Mamyg	8m 	0.247317 	 46,80,63
R.Mamyg	M1	0.281552 	 66,54,60
R.Mamyg	S1	0.176320 	 67,47,64
R.Mamyg	ParOp	0.180219 	 72,47,48
R.Mamyg	aIPS	0.262486 	 73,52,58
R.Mamyg	pIPL	0.233990 	 61,38,58
R.Mamyg	pIPL	0.108540 	 54,24,59
R.Mamyg	23ab	0.248600 	 47,54,55
R.Mamyg	rsplC	0.274012 	 50,39,41
R.Mamyg	latocc	0.146691 	 74,33,30
R.Mamyg	perirhinal	0.202402 	 68,63,17
R.Mamyg	temPol	0.318517 	 68,68,21
R.Mamyg	ventrStr	0.278142 	 52,69,32
R.Mamyg	Caud	0.389740 	 51,67,45
R.Mamyg	put	0.212975 	 31,67,32
R.Mamyg	hippoc	0.258565 	 59,54,29
R.Mamyg	amygd	0.286936 	 58,60,26
R.Mamyg	hypoth	0.171298 	 46,61,29
R.Mamyg	VTA	0.251146 	 44,53,27
L.Mamyg	9/46d	0.274218 	 25,80,55
L.Mamyg	44v	0.252952 	 19,74,40
L.Mamyg	SMA	0.309179 	 42,60,65
L.Mamyg	8m 	0.261380 	 48,81,65
L.Mamyg	M1	0.153674 	 65,53,61
L.Mamyg	S1	0.295326 	 67,49,66
L.Mamyg	ParOp	0.365898 	 70,49,48
L.Mamyg	aIPS	0.229057 	 73,51,59
L.Mamyg	pIPL	0.143204 	 63,40,56
L.Mamyg	pIPL	0.248453 	 54,25,58
L.Mamyg	23ab	0.168602 	 45,53,54
L.Mamyg	rsplC	0.242877 	 49,40,42
L.Mamyg	latocc	0.268379 	 73,34,31
L.Mamyg	perirhinal	0.282099 	 67,63,16
L.Mamyg	temPol	0.276505 	 67,69,19
L.Mamyg	ventrStr	0.243043 	 52,69,31
L.Mamyg	Caud	0.357284 	 51,69,43
L.Mamyg	put	0.378776 	 31,67,32
L.Mamyg	hippoc	0.219006 	 58,52,27
L.Mamyg	amygd	0.292665 	 58,61,26
L.Mamyg	hypoth	0.324445 	 47,62,31
L.Mamyg	VTA	0.392585 	 45,53,27
