target	seed	rval	voxel
R.A10m	rsplC	0.239161 	 48,38,40
R.A10m	latocc	0.411093 	 72,32,30
R.A10m	perirhinal	0.321217 	 69,64,17
R.A10m	temPol	0.398056 	 67,68,21
R.A10m	ventrStr	0.363544 	 51,67,31
R.A10m	Caud	0.307738 	 52,67,45
R.A10m	put	0.402019 	 30,66,32
R.A10m	hippoc	0.234937 	 59,52,29
R.A10m	amygd	0.279417 	 58,62,28
R.A10m	hypoth	0.236934 	 47,62,30
R.A10m	VTA	0.237748 	 46,52,27
L.A10m	9/46d	0.310594 	 25,80,54
L.A10m	44v	0.403093 	 19,73,39
L.A10m	SMA	0.442586 	 44,62,67
L.A10m	8m 	0.438325 	 48,81,63
L.A10m	M1	0.348899 	 65,54,60
L.A10m	S1	0.271400 	 68,49,64
L.A10m	ParOp	0.297825 	 72,48,46
L.A10m	aIPS	0.347398 	 73,50,59
L.A10m	pIPL	0.404802 	 62,40,58
L.A10m	pIPL	0.241252 	 56,25,59
L.A10m	23ab	0.511810 	 46,54,54
L.A10m	rsplC	0.395687 	 49,40,42
L.A10m	latocc	0.348622 	 72,32,32
L.A10m	perirhinal	0.273560 	 67,62,16
L.A10m	temPol	0.402960 	 68,68,20
L.A10m	ventrStr	0.456397 	 51,69,31
L.A10m	Caud	0.293036 	 52,67,45
L.A10m	put	0.270653 	 32,67,32
L.A10m	hippoc	0.364620 	 59,52,28
L.A10m	amygd	0.391125 	 58,62,26
L.A10m	hypoth	0.289202 	 47,62,30
L.A10m	VTA	0.341644 	 44,52,27
R.A11m	9/46d	0.559764 	 23,81,54
R.A11m	44v	0.462451 	 20,74,41
R.A11m	SMA	0.243929 	 42,60,66
R.A11m	8m 	0.301399 	 46,82,63
R.A11m	M1	0.372827 	 66,55,60
R.A11m	S1	0.260884 	 68,47,64
R.A11m	ParOp	0.445262 	 72,49,47
R.A11m	aIPS	0.390346 	 73,51,59
R.A11m	pIPL	0.346061 	 63,39,58
R.A11m	pIPL	0.434200 	 54,24,58
R.A11m	23ab	0.166676 	 47,53,53
R.A11m	rsplC	0.253230 	 50,39,40
R.A11m	latocc	0.465380 	 73,33,30
R.A11m	perirhinal	0.690861 	 67,64,16
R.A11m	temPol	0.511415 	 67,70,20
R.A11m	ventrStr	0.573467 	 51,69,32
R.A11m	Caud	0.230573 	 51,68,43
R.A11m	put	0.458405 	 30,65,32
R.A11m	hippoc	0.275275 	 57,52,28
R.A11m	amygd	0.465239 	 56,60,26
R.A11m	hypoth	0.605188 	 47,61,30
R.A11m	VTA	0.435325 	 46,52,29
L.A11m	9/46d	0.285332 	 24,80,54
L.A11m	44v	0.335812 	 19,72,41
L.A11m	SMA	0.294644 	 44,60,66
L.A11m	8m 	0.292886 	 46,80,65
L.A11m	M1	0.269037 	 65,55,61
L.A11m	S1	0.396091 	 68,47,64
L.A11m	ParOp	0.239393 	 71,47,46
L.A11m	aIPS	0.287530 	 72,51,59
L.A11m	pIPL	0.268784 	 63,40,56
L.A11m	pIPL	0.289148 	 56,24,58
L.A11m	23ab	0.365063 	 46,52,53
L.A11m	rsplC	0.534479 	 49,38,42
L.A11m	latocc	0.142238 	 72,34,30
L.A11m	perirhinal	0.404585 	 67,64,16
L.A11m	temPol	0.289980 	 68,70,21
L.A11m	ventrStr	0.327433 	 53,69,30
L.A11m	Caud	0.258775 	 53,67,44
L.A11m	put	0.258772 	 31,66,32
L.A11m	hippoc	0.349012 	 58,54,27
L.A11m	amygd	0.173778 	 57,61,26
L.A11m	hypoth	0.231833 	 47,61,29
L.A11m	VTA	0.281946 	 45,54,29
R.A13	9/46d	0.477863 	 23,81,54
R.A13	44v	0.371434 	 20,72,39
R.A13	SMA	0.216942 	 43,62,65
R.A13	8m 	0.313005 	 47,81,63
R.A13	M1	0.448158 	 65,55,60
R.A13	S1	0.258497 	 68,47,65
R.A13	ParOp	0.371752 	 72,49,47
R.A13	aIPS	0.362750 	 72,52,59
R.A13	pIPL	0.339463 	 63,38,58
R.A13	pIPL	0.345623 	 54,24,58
R.A13	23ab	0.263561 	 45,52,53
R.A13	rsplC	0.205191 	 50,40,40
R.A13	latocc	0.292194 	 74,32,31
R.A13	perirhinal	0.729365 	 67,64,16
R.A13	temPol	0.572196 	 67,70,20
R.A13	ventrStr	0.593109 	 51,68,32
R.A13	Caud	0.304223 	 51,68,43
R.A13	put	0.468637 	 30,65,32
R.A13	hippoc	0.299377 	 58,52,27
R.A13	amygd	0.361018 	 56,60,26
R.A13	hypoth	0.539505 	 47,61,29
R.A13	VTA	0.506578 	 44,53,27
L.A13	9/46d	0.487026 	 23,81,54
L.A13	44v	0.418971 	 20,74,41
L.A13	SMA	0.122123 	 42,62,65
L.A13	8m 	0.367172 	 48,82,63
L.A13	M1	0.270732 	 65,55,60
L.A13	S1	0.295108 	 68,47,64
L.A13	ParOp	0.465723 	 72,49,47
L.A13	aIPS	0.377650 	 72,52,58
L.A13	pIPL	0.351006 	 63,39,58
L.A13	pIPL	0.362184 	 54,24,58
L.A13	23ab	0.261777 	 47,52,53
L.A13	rsplC	0.296017 	 49,39,40
L.A13	latocc	0.289500 	 72,34,30
L.A13	perirhinal	0.683090 	 67,64,17
L.A13	temPol	0.568645 	 67,70,20
L.A13	ventrStr	0.566351 	 51,68,32
L.A13	Caud	0.339923 	 51,69,44
L.A13	put	0.428748 	 30,66,33
L.A13	hippoc	0.274981 	 57,52,28
L.A13	amygd	0.356168 	 56,60,26
L.A13	hypoth	0.521516 	 47,61,29
L.A13	VTA	0.421906 	 44,53,27
R.A32sg	9/46d	0.463934 	 25,80,54
R.A32sg	44v	0.427138 	 18,74,41
R.A32sg	SMA	0.255694 	 42,61,67
R.A32sg	8m 	0.427086 	 47,82,64
R.A32sg	M1	0.207986 	 67,53,61
R.A32sg	S1	0.303271 	 68,47,64
R.A32sg	ParOp	0.243766 	 72,49,47
R.A32sg	aIPS	0.291495 	 74,50,57
R.A32sg	pIPL	0.255466 	 61,40,57
R.A32sg	pIPL	0.286713 	 54,25,58
R.A32sg	23ab	0.276881 	 46,54,54
R.A32sg	rsplC	0.279440 	 50,39,40
R.A32sg	latocc	0.266829 	 72,34,31
R.A32sg	perirhinal	0.359445 	 69,62,17
R.A32sg	temPol	0.300571 	 68,68,21
R.A32sg	ventrStr	0.355202 	 53,69,32
R.A32sg	Caud	0.256470 	 51,67,43
R.A32sg	put	0.332809 	 30,67,34
R.A32sg	hippoc	0.252455 	 57,52,29
R.A32sg	amygd	0.304877 	 58,62,28
R.A32sg	hypoth	0.336840 	 45,61,30
R.A32sg	VTA	0.306126 	 46,52,29
L.A32sg	9/46d	0.425540 	 23,80,54
L.A32sg	44v	0.576559 	 20,74,39
L.A32sg	SMA	0.277027 	 44,60,66
L.A32sg	8m 	0.268092 	 46,80,64
L.A32sg	M1	0.271115 	 65,55,60
L.A32sg	S1	0.435112 	 66,48,65
L.A32sg	ParOp	0.427703 	 71,48,47
L.A32sg	aIPS	0.216594 	 73,52,57
L.A32sg	pIPL	0.286508 	 63,40,57
L.A32sg	pIPL	0.410665 	 55,26,58
L.A32sg	23ab	0.363165 	 45,53,55
L.A32sg	rsplC	0.247723 	 50,38,40
L.A32sg	latocc	0.532987 	 73,34,31
L.A32sg	perirhinal	0.289774 	 69,62,18
L.A32sg	temPol	0.517305 	 66,70,19
L.A32sg	ventrStr	0.431149 	 53,69,31
L.A32sg	Caud	0.561678 	 51,69,44
L.A32sg	put	0.409218 	 30,67,33
L.A32sg	hippoc	0.488258 	 57,54,29
L.A32sg	amygd	0.583760 	 56,62,26
L.A32sg	hypoth	0.424628 	 45,62,29
L.A32sg	VTA	0.458055 	 44,54,27
R.Dia	9/46d	0.389963 	 23,82,56
R.Dia	44v	0.441051 	 19,72,41
R.Dia	SMA	0.246439 	 43,61,67
R.Dia	8m 	0.419360 	 46,80,65
R.Dia	M1	0.329506 	 65,54,60
R.Dia	S1	0.241138 	 67,49,64
R.Dia	ParOp	0.404888 	 70,47,46
R.Dia	aIPS	0.419064 	 73,50,59
R.Dia	pIPL	0.385520 	 62,39,58
R.Dia	pIPL	0.388723 	 54,26,59
R.Dia	23ab	0.315205 	 45,53,55
R.Dia	rsplC	0.339969 	 49,40,40
R.Dia	latocc	0.453353 	 73,34,32
R.Dia	perirhinal	0.333356 	 67,62,18
R.Dia	temPol	0.447120 	 67,68,20
R.Dia	ventrStr	0.483493 	 52,69,32
R.Dia	Caud	0.274160 	 53,68,43
R.Dia	put	0.341850 	 31,65,32
R.Dia	hippoc	0.384199 	 59,54,27
R.Dia	amygd	0.362328 	 56,62,28
R.Dia	hypoth	0.506526 	 45,61,31
R.Dia	VTA	0.365039 	 44,52,27
L.Dia	9/46d	0.425931 	 23,80,54
L.Dia	44v	0.780313 	 20,74,39
L.Dia	SMA	0.333569 	 42,62,65
L.Dia	8m 	0.334204 	 48,80,63
L.Dia	M1	0.346895 	 65,55,59
L.Dia	S1	0.323581 	 66,49,65
L.Dia	ParOp	0.511119 	 71,48,47
L.Dia	aIPS	0.315022 	 73,52,57
L.Dia	pIPL	0.345859 	 63,38,56
L.Dia	pIPL	0.447229 	 55,24,59
L.Dia	23ab	0.280866 	 45,54,53
L.Dia	rsplC	0.299084 	 50,40,42
L.Dia	latocc	0.542843 	 72,33,31
L.Dia	perirhinal	0.291032 	 69,62,17
L.Dia	temPol	0.566351 	 67,68,21
L.Dia	ventrStr	0.321603 	 53,68,32
L.Dia	Caud	0.374636 	 51,69,44
L.Dia	put	0.499187 	 30,67,33
L.Dia	hippoc	0.502837 	 59,52,29
L.Dia	amygd	0.772524 	 56,62,26
L.Dia	hypoth	0.677745 	 47,63,29
L.Dia	VTA	0.564633 	 45,53,29
R.Rhipp	9/46d	0.415936 	 23,82,56
R.Rhipp	44v	0.388229 	 20,73,39
R.Rhipp	SMA	0.179734 	 42,60,67
R.Rhipp	8m 	0.249897 	 48,80,64
R.Rhipp	M1	0.197249 	 65,54,59
R.Rhipp	S1	0.404298 	 66,49,66
R.Rhipp	ParOp	0.289204 	 71,48,47
R.Rhipp	aIPS	0.273938 	 72,50,57
R.Rhipp	pIPL	0.389388 	 61,40,58
R.Rhipp	pIPL	0.270674 	 56,24,58
R.Rhipp	23ab	0.288223 	 47,52,53
R.Rhipp	rsplC	0.603335 	 49,39,40
R.Rhipp	latocc	0.322854 	 72,34,30
R.Rhipp	perirhinal	0.450594 	 67,64,16
R.Rhipp	temPol	0.397295 	 68,69,19
R.Rhipp	ventrStr	0.437652 	 53,69,30
R.Rhipp	Caud	0.283236 	 53,69,45
R.Rhipp	put	0.372910 	 32,65,33
R.Rhipp	hippoc	0.647553 	 57,52,28
R.Rhipp	amygd	0.562506 	 57,61,26
R.Rhipp	hypoth	0.504432 	 45,63,29
R.Rhipp	VTA	0.482668 	 45,53,27
L.Rhipp	9/46d	0.424452 	 24,81,55
L.Rhipp	44v	0.557846 	 20,74,40
L.Rhipp	SMA	0.224096 	 42,62,67
L.Rhipp	8m 	0.266525 	 46,80,64
L.Rhipp	M1	0.430877 	 65,55,60
L.Rhipp	S1	0.205063 	 66,49,66
L.Rhipp	ParOp	0.402672 	 70,48,46
L.Rhipp	aIPS	0.379922 	 72,50,59
L.Rhipp	pIPL	0.625883 	 61,40,58
L.Rhipp	pIPL	0.255064 	 56,24,58
L.Rhipp	23ab	0.438451 	 45,53,55
L.Rhipp	rsplC	0.460626 	 49,40,41
L.Rhipp	latocc	0.622747 	 73,34,32
L.Rhipp	perirhinal	0.446826 	 67,62,16
L.Rhipp	temPol	0.518696 	 67,68,21
L.Rhipp	ventrStr	0.529569 	 51,68,30
L.Rhipp	Caud	0.448225 	 51,69,44
L.Rhipp	put	0.593719 	 32,67,32
L.Rhipp	hippoc	0.529531 	 57,52,27
L.Rhipp	amygd	0.639748 	 56,62,27
L.Rhipp	hypoth	0.672719 	 46,63,31
L.Rhipp	VTA	0.655158 	 44,54,28
R.Mamyg	9/46d	0.335173 	 24,80,55
R.Mamyg	44v	0.483816 	 20,73,39
R.Mamyg	SMA	0.334978 	 43,61,67
R.Mamyg	8m 	0.444139 	 48,80,65
R.Mamyg	M1	0.337104 	 65,55,59
R.Mamyg	S1	0.219238 	 66,49,65
R.Mamyg	ParOp	0.386310 	 71,48,47
R.Mamyg	aIPS	0.250612 	 73,52,57
R.Mamyg	pIPL	0.446303 	 61,40,58
R.Mamyg	pIPL	0.297814 	 55,26,58
R.Mamyg	23ab	0.297592 	 46,54,53
R.Mamyg	rsplC	0.401975 	 50,38,41
R.Mamyg	latocc	0.560129 	 73,34,31
R.Mamyg	perirhinal	0.353914 	 68,63,16
R.Mamyg	temPol	0.594426 	 67,69,19
R.Mamyg	ventrStr	0.510291 	 51,68,30
R.Mamyg	Caud	0.409388 	 51,69,44
R.Mamyg	put	0.353683 	 32,67,32
R.Mamyg	hippoc	0.526006 	 57,52,27
R.Mamyg	amygd	0.725871 	 56,62,26
R.Mamyg	hypoth	0.785961 	 45,63,30
R.Mamyg	VTA	0.682179 	 44,54,27
L.Mamyg	9/46d	0.254130 	 23,82,54
L.Mamyg	44v	0.460675 	 20,74,40
L.Mamyg	SMA	0.298036 	 43,60,67
L.Mamyg	8m 	0.184324 	 48,82,64
L.Mamyg	M1	0.250790 	 65,55,60
L.Mamyg	S1	0.326231 	 66,48,66
L.Mamyg	ParOp	0.400265 	 71,48,47
L.Mamyg	aIPS	0.284058 	 74,51,57
L.Mamyg	pIPL	0.491127 	 61,40,58
L.Mamyg	pIPL	0.400328 	 56,24,58
L.Mamyg	23ab	0.265887 	 45,53,55
L.Mamyg	rsplC	0.436456 	 49,40,41
L.Mamyg	latocc	0.524901 	 74,33,30
L.Mamyg	perirhinal	0.339578 	 69,63,16
L.Mamyg	temPol	0.470290 	 66,70,19
L.Mamyg	ventrStr	0.376185 	 52,69,32
L.Mamyg	Caud	0.569295 	 51,68,44
L.Mamyg	put	0.494267 	 32,65,33
L.Mamyg	hippoc	0.348935 	 57,52,28
L.Mamyg	amygd	0.550371 	 56,62,27
L.Mamyg	hypoth	0.528003 	 45,63,29
L.Mamyg	VTA	0.538657 	 46,53,28
