target	seed	rval	voxel
L.Gp	rsplC	0.254345 	 48,38,41
L.Gp	latocc	0.248474 	 74,33,32
L.Gp	perirhinal	0.308268 	 68,64,16
L.Gp	temPol	0.380711 	 66,68,20
L.Gp	ventrStr	0.398274 	 51,69,31
L.Gp	Caud	0.435381 	 51,69,45
L.Gp	put	0.391422 	 30,67,32
L.Gp	hippoc	0.363878 	 59,52,29
L.Gp	amygd	0.482013 	 57,62,28
L.Gp	hypoth	0.284810 	 47,63,29
L.Gp	VTA	0.431754 	 46,53,28
R.Vmpu	9/46d	0.325235 	 23,81,56
R.Vmpu	44v	0.381508 	 18,74,41
R.Vmpu	SMA	0.183122 	 44,60,65
R.Vmpu	8m 	0.288442 	 47,81,63
R.Vmpu	M1	0.297791 	 67,55,59
R.Vmpu	S1	0.310083 	 67,49,64
R.Vmpu	ParOp	0.387649 	 70,47,46
R.Vmpu	aIPS	0.397553 	 73,52,57
R.Vmpu	pIPL	0.488526 	 61,39,58
R.Vmpu	pIPL	0.543449 	 54,25,58
R.Vmpu	23ab	0.322555 	 45,53,54
R.Vmpu	rsplC	0.343749 	 49,40,42
R.Vmpu	latocc	0.418491 	 72,32,30
R.Vmpu	perirhinal	0.251765 	 68,62,18
R.Vmpu	temPol	0.217561 	 68,68,19
R.Vmpu	ventrStr	0.312761 	 51,68,32
R.Vmpu	Caud	0.397700 	 51,68,44
R.Vmpu	put	0.514218 	 32,65,32
R.Vmpu	hippoc	0.303096 	 57,52,27
R.Vmpu	amygd	0.360047 	 57,60,26
R.Vmpu	hypoth	0.207360 	 46,61,29
R.Vmpu	VTA	0.388649 	 46,53,28
L.Vmpu	9/46d	0.245294 	 24,82,55
L.Vmpu	44v	0.263371 	 20,73,41
L.Vmpu	SMA	0.310299 	 42,60,65
L.Vmpu	8m 	0.310051 	 47,81,63
L.Vmpu	M1	0.249913 	 65,53,60
L.Vmpu	S1	0.164314 	 66,49,65
L.Vmpu	ParOp	0.382361 	 71,48,46
L.Vmpu	aIPS	0.251149 	 72,51,59
L.Vmpu	pIPL	0.379766 	 62,38,56
L.Vmpu	pIPL	0.316751 	 54,24,59
L.Vmpu	23ab	0.549210 	 45,53,54
L.Vmpu	rsplC	0.441236 	 49,40,40
L.Vmpu	latocc	0.335468 	 74,34,32
L.Vmpu	perirhinal	0.348539 	 68,62,18
L.Vmpu	temPol	0.334866 	 68,68,19
L.Vmpu	ventrStr	0.351056 	 52,69,32
L.Vmpu	Caud	0.413832 	 51,68,44
L.Vmpu	put	0.513616 	 31,66,32
L.Vmpu	hippoc	0.311763 	 57,52,29
L.Vmpu	amygd	0.352045 	 58,60,27
L.Vmpu	hypoth	0.193037 	 46,61,29
L.Vmpu	VTA	0.352819 	 46,52,27
R.A10m	9/46d	0.477473 	 24,80,54
R.A10m	44v	0.486043 	 18,72,39
R.A10m	SMA	0.275190 	 44,60,65
R.A10m	8m 	0.375195 	 46,80,64
R.A10m	M1	0.406004 	 67,54,60
R.A10m	S1	0.373156 	 68,47,66
R.A10m	ParOp	0.228583 	 71,47,46
R.A10m	aIPS	0.310660 	 72,52,58
R.A10m	pIPL	0.216972 	 63,40,58
R.A10m	pIPL	0.309241 	 55,24,58
R.A10m	23ab	0.137027 	 47,54,54
R.A10m	rsplC	0.214607 	 50,38,40
R.A10m	latocc	0.184451 	 72,34,31
R.A10m	perirhinal	0.297778 	 68,63,18
R.A10m	temPol	0.493042 	 68,69,21
R.A10m	ventrStr	0.430595 	 51,69,31
R.A10m	Caud	0.294017 	 52,69,43
R.A10m	put	0.438032 	 30,65,33
R.A10m	hippoc	0.205032 	 59,54,29
R.A10m	amygd	0.221350 	 56,60,26
R.A10m	hypoth	0.520507 	 47,63,30
R.A10m	VTA	0.362072 	 45,54,27
L.A10m	9/46d	0.243969 	 25,82,56
L.A10m	44v	0.242987 	 18,73,39
L.A10m	SMA	0.173121 	 42,62,67
L.A10m	8m 	0.541938 	 48,81,64
L.A10m	M1	0.278864 	 65,54,59
L.A10m	S1	0.236868 	 67,49,66
L.A10m	ParOp	0.296462 	 70,47,47
L.A10m	aIPS	0.181105 	 72,51,57
L.A10m	pIPL	0.207279 	 61,38,56
L.A10m	pIPL	0.190042 	 54,25,59
L.A10m	23ab	0.535022 	 47,53,55
L.A10m	rsplC	0.430527 	 48,40,41
L.A10m	latocc	0.322669 	 72,34,30
L.A10m	perirhinal	0.313683 	 69,62,17
L.A10m	temPol	0.529819 	 67,69,19
L.A10m	ventrStr	0.301134 	 52,69,31
L.A10m	Caud	0.406888 	 52,69,43
L.A10m	put	0.405744 	 30,65,33
L.A10m	hippoc	0.435181 	 57,54,29
L.A10m	amygd	0.416112 	 58,62,26
L.A10m	hypoth	0.453979 	 47,61,29
L.A10m	VTA	0.356139 	 44,53,29
R.A11m	9/46d	0.396999 	 23,81,56
R.A11m	44v	0.301310 	 19,73,40
R.A11m	SMA	0.558193 	 44,62,65
R.A11m	8m 	0.334851 	 46,81,63
R.A11m	M1	0.443811 	 65,55,60
R.A11m	S1	0.458907 	 66,47,66
R.A11m	ParOp	0.537273 	 72,47,46
R.A11m	aIPS	0.371463 	 73,50,59
R.A11m	pIPL	0.313499 	 62,40,57
R.A11m	pIPL	0.349162 	 56,26,59
R.A11m	23ab	0.222923 	 47,54,55
R.A11m	rsplC	0.302947 	 48,40,41
R.A11m	latocc	0.422495 	 72,33,32
R.A11m	perirhinal	0.299394 	 68,62,17
R.A11m	temPol	0.425420 	 66,68,21
R.A11m	ventrStr	0.251197 	 53,68,30
R.A11m	Caud	0.282471 	 51,67,43
R.A11m	put	0.315816 	 31,65,33
R.A11m	hippoc	0.331922 	 58,52,27
R.A11m	amygd	0.313094 	 57,62,26
R.A11m	hypoth	0.303028 	 46,63,29
R.A11m	VTA	0.240237 	 44,52,28
L.A11m	9/46d	0.462228 	 24,82,55
L.A11m	44v	0.502769 	 18,72,41
L.A11m	SMA	0.460792 	 44,60,65
L.A11m	8m 	0.481841 	 48,81,65
L.A11m	M1	0.539198 	 65,54,61
L.A11m	S1	0.591667 	 68,47,66
L.A11m	ParOp	0.410917 	 71,47,46
L.A11m	aIPS	0.454360 	 72,52,59
L.A11m	pIPL	0.257911 	 63,40,58
L.A11m	pIPL	0.402779 	 54,24,58
L.A11m	23ab	0.412663 	 45,52,55
L.A11m	rsplC	0.242646 	 49,40,42
L.A11m	latocc	0.246029 	 74,32,31
L.A11m	perirhinal	0.454997 	 69,64,16
L.A11m	temPol	0.521018 	 67,69,21
L.A11m	ventrStr	0.486776 	 51,67,30
L.A11m	Caud	0.355834 	 52,69,44
L.A11m	put	0.446950 	 32,65,33
L.A11m	hippoc	0.415527 	 58,54,29
L.A11m	amygd	0.623628 	 57,60,27
L.A11m	hypoth	0.568051 	 47,62,29
L.A11m	VTA	0.446061 	 45,54,27
R.A13	9/46d	0.565306 	 24,82,55
R.A13	44v	0.578103 	 20,74,39
R.A13	SMA	0.483979 	 44,60,65
R.A13	8m 	0.518062 	 46,80,64
R.A13	M1	0.398091 	 65,54,61
R.A13	S1	0.646055 	 68,47,66
R.A13	ParOp	0.270444 	 71,47,46
R.A13	aIPS	0.263397 	 74,52,58
R.A13	pIPL	0.369745 	 63,40,58
R.A13	pIPL	0.348845 	 55,24,58
R.A13	23ab	0.169795 	 45,52,55
R.A13	rsplC	0.148901 	 48,40,42
R.A13	latocc	0.276897 	 72,34,31
R.A13	perirhinal	0.349616 	 69,64,16
R.A13	temPol	0.625143 	 67,69,21
R.A13	ventrStr	0.647815 	 51,69,31
R.A13	Caud	0.315143 	 51,68,45
R.A13	put	0.630844 	 32,65,33
R.A13	hippoc	0.256614 	 58,54,29
R.A13	amygd	0.432226 	 58,62,26
R.A13	hypoth	0.587856 	 47,61,31
R.A13	VTA	0.417988 	 45,54,27
L.A13	9/46d	0.281009 	 25,81,56
L.A13	44v	0.264255 	 18,74,40
L.A13	SMA	0.166094 	 44,60,67
L.A13	8m 	0.251078 	 47,80,63
L.A13	M1	0.259059 	 66,55,59
L.A13	S1	0.239115 	 68,49,64
L.A13	ParOp	0.223086 	 71,49,48
L.A13	aIPS	0.303467 	 72,50,58
L.A13	pIPL	0.322201 	 62,40,56
L.A13	pIPL	0.231048 	 55,26,58
L.A13	23ab	0.236965 	 46,52,53
L.A13	rsplC	0.301594 	 50,38,40
L.A13	latocc	0.267641 	 72,33,30
L.A13	perirhinal	0.414867 	 69,64,16
L.A13	temPol	0.397084 	 67,68,19
L.A13	ventrStr	0.400208 	 51,69,31
L.A13	Caud	0.351426 	 52,67,45
L.A13	put	0.457459 	 30,66,34
L.A13	hippoc	0.158980 	 59,52,27
L.A13	amygd	0.198893 	 58,60,26
L.A13	hypoth	0.267821 	 45,61,29
L.A13	VTA	0.248053 	 46,52,27
R.A32sg	9/46d	0.229489 	 25,80,56
R.A32sg	44v	0.365610 	 18,72,40
R.A32sg	SMA	0.366254 	 43,62,67
R.A32sg	8m 	0.443098 	 48,82,64
R.A32sg	M1	0.158072 	 65,53,59
R.A32sg	S1	0.348112 	 66,48,66
R.A32sg	ParOp	0.300512 	 70,47,47
R.A32sg	aIPS	0.265064 	 73,50,57
R.A32sg	pIPL	0.392446 	 61,39,56
R.A32sg	pIPL	0.425715 	 56,26,58
R.A32sg	23ab	0.394954 	 47,53,55
R.A32sg	rsplC	0.500627 	 48,39,42
R.A32sg	latocc	0.406409 	 72,33,30
R.A32sg	perirhinal	0.351189 	 69,62,17
R.A32sg	temPol	0.445428 	 67,68,20
R.A32sg	ventrStr	0.335183 	 52,69,30
R.A32sg	Caud	0.422118 	 52,69,45
R.A32sg	put	0.410670 	 30,67,33
R.A32sg	hippoc	0.377744 	 57,54,29
R.A32sg	amygd	0.354722 	 58,62,26
R.A32sg	hypoth	0.376885 	 46,61,30
R.A32sg	VTA	0.381147 	 45,54,27
L.A32sg	9/46d	0.419041 	 23,81,56
L.A32sg	44v	0.367967 	 18,72,41
L.A32sg	SMA	0.555918 	 43,60,65
L.A32sg	8m 	0.573343 	 46,80,64
L.A32sg	M1	0.559277 	 65,54,61
L.A32sg	S1	0.449392 	 68,47,66
L.A32sg	ParOp	0.429804 	 71,48,46
L.A32sg	aIPS	0.429893 	 74,52,58
L.A32sg	pIPL	0.271353 	 61,38,56
L.A32sg	pIPL	0.317774 	 55,24,58
L.A32sg	23ab	0.367454 	 46,52,53
L.A32sg	rsplC	0.292054 	 49,39,42
L.A32sg	latocc	0.325205 	 74,32,32
L.A32sg	perirhinal	0.432798 	 69,64,16
L.A32sg	temPol	0.514352 	 67,68,19
L.A32sg	ventrStr	0.370538 	 51,69,31
L.A32sg	Caud	0.369763 	 51,68,45
L.A32sg	put	0.411532 	 32,67,33
L.A32sg	hippoc	0.277753 	 59,54,29
L.A32sg	amygd	0.524538 	 57,60,28
L.A32sg	hypoth	0.591874 	 47,62,29
L.A32sg	VTA	0.398821 	 45,52,27
R.Dia	9/46d	0.374960 	 24,82,55
R.Dia	44v	0.510029 	 18,74,41
R.Dia	SMA	0.620145 	 44,62,66
R.Dia	8m 	0.414499 	 46,81,64
R.Dia	M1	0.579734 	 65,54,59
R.Dia	S1	0.451348 	 68,47,64
R.Dia	ParOp	0.602174 	 72,47,47
R.Dia	aIPS	0.372708 	 73,52,57
R.Dia	pIPL	0.329554 	 62,38,56
R.Dia	pIPL	0.581440 	 55,24,59
R.Dia	23ab	0.447470 	 45,52,54
R.Dia	rsplC	0.420091 	 49,40,40
R.Dia	latocc	0.428515 	 74,33,32
R.Dia	perirhinal	0.275126 	 69,63,18
R.Dia	temPol	0.275513 	 66,68,20
R.Dia	ventrStr	0.386183 	 51,69,32
R.Dia	Caud	0.368415 	 51,69,45
R.Dia	put	0.511805 	 30,67,32
R.Dia	hippoc	0.253312 	 58,52,29
R.Dia	amygd	0.450038 	 57,62,26
R.Dia	hypoth	0.375930 	 46,63,29
R.Dia	VTA	0.329045 	 46,52,29
L.Dia	9/46d	0.411186 	 24,82,55
L.Dia	44v	0.422368 	 19,72,40
L.Dia	SMA	0.624675 	 44,61,66
L.Dia	8m 	0.407140 	 46,81,64
L.Dia	M1	0.594895 	 66,55,60
L.Dia	S1	0.419205 	 68,47,64
L.Dia	ParOp	0.595384 	 72,47,47
L.Dia	aIPS	0.511369 	 73,52,59
L.Dia	pIPL	0.664250 	 61,38,56
L.Dia	pIPL	0.626021 	 55,24,59
L.Dia	23ab	0.479587 	 46,54,55
L.Dia	rsplC	0.287980 	 49,40,40
L.Dia	latocc	0.685717 	 74,32,32
L.Dia	perirhinal	0.274724 	 68,63,18
L.Dia	temPol	0.362657 	 67,70,21
L.Dia	ventrStr	0.324133 	 53,69,32
L.Dia	Caud	0.275862 	 52,67,45
L.Dia	put	0.525386 	 31,65,34
L.Dia	hippoc	0.213105 	 58,52,29
L.Dia	amygd	0.402279 	 58,62,28
L.Dia	hypoth	0.367874 	 45,62,29
L.Dia	VTA	0.526573 	 46,52,29
R.Rhipp	9/46d	0.455038 	 25,82,56
R.Rhipp	44v	0.462663 	 18,72,39
R.Rhipp	SMA	0.346947 	 43,60,65
R.Rhipp	8m 	0.504374 	 46,81,63
R.Rhipp	M1	0.357933 	 67,55,60
R.Rhipp	S1	0.298890 	 68,47,66
R.Rhipp	ParOp	0.293670 	 72,47,46
R.Rhipp	aIPS	0.399862 	 72,50,58
R.Rhipp	pIPL	0.358487 	 63,38,58
R.Rhipp	pIPL	0.289699 	 55,26,59
R.Rhipp	23ab	0.369066 	 45,54,54
R.Rhipp	rsplC	0.287839 	 48,40,41
R.Rhipp	latocc	0.328116 	 72,33,30
R.Rhipp	perirhinal	0.422280 	 67,62,16
R.Rhipp	temPol	0.617395 	 67,68,21
R.Rhipp	ventrStr	0.544018 	 51,69,31
R.Rhipp	Caud	0.430351 	 52,69,45
R.Rhipp	put	0.415829 	 30,65,33
R.Rhipp	hippoc	0.356476 	 59,52,29
R.Rhipp	amygd	0.399188 	 58,62,26
R.Rhipp	hypoth	0.689391 	 47,62,29
R.Rhipp	VTA	0.352799 	 45,53,28
L.Rhipp	9/46d	0.326290 	 23,81,54
L.Rhipp	44v	0.412723 	 18,73,39
L.Rhipp	SMA	0.361295 	 43,62,65
L.Rhipp	8m 	0.425130 	 46,81,63
L.Rhipp	M1	0.419780 	 66,53,59
L.Rhipp	S1	0.220514 	 68,47,64
L.Rhipp	ParOp	0.240747 	 72,49,48
L.Rhipp	aIPS	0.345519 	 73,52,58
L.Rhipp	pIPL	0.297112 	 63,40,56
L.Rhipp	pIPL	0.290681 	 55,26,59
L.Rhipp	23ab	0.410713 	 47,54,54
L.Rhipp	rsplC	0.299261 	 48,38,41
L.Rhipp	latocc	0.232055 	 72,34,30
L.Rhipp	perirhinal	0.393516 	 67,64,18
L.Rhipp	temPol	0.439312 	 68,69,21
L.Rhipp	ventrStr	0.254155 	 51,67,32
L.Rhipp	Caud	0.384924 	 51,67,43
L.Rhipp	put	0.376911 	 30,65,33
L.Rhipp	hippoc	0.356712 	 58,52,28
L.Rhipp	amygd	0.597175 	 56,60,26
L.Rhipp	hypoth	0.347022 	 47,62,29
L.Rhipp	VTA	0.405372 	 44,52,29
R.Mamyg	9/46d	0.376499 	 23,80,55
R.Mamyg	44v	0.512590 	 18,72,41
R.Mamyg	SMA	0.340614 	 43,60,65
R.Mamyg	8m 	0.399807 	 46,80,64
R.Mamyg	M1	0.465087 	 67,53,61
R.Mamyg	S1	0.270869 	 67,49,64
R.Mamyg	ParOp	0.369968 	 71,47,46
R.Mamyg	aIPS	0.319465 	 72,50,57
R.Mamyg	pIPL	0.308451 	 62,39,57
R.Mamyg	pIPL	0.319930 	 56,24,57
R.Mamyg	23ab	0.256415 	 47,53,53
R.Mamyg	rsplC	0.410859 	 48,39,42
R.Mamyg	latocc	0.230289 	 72,34,30
R.Mamyg	perirhinal	0.402129 	 69,64,16
R.Mamyg	temPol	0.390730 	 67,68,20
R.Mamyg	ventrStr	0.326468 	 53,69,32
R.Mamyg	Caud	0.280889 	 52,69,44
R.Mamyg	put	0.362094 	 30,67,33
R.Mamyg	hippoc	0.354782 	 58,54,29
R.Mamyg	amygd	0.474967 	 57,60,27
R.Mamyg	hypoth	0.448338 	 47,61,31
R.Mamyg	VTA	0.345977 	 45,54,29
L.Mamyg	9/46d	0.385441 	 24,82,55
L.Mamyg	44v	0.305078 	 19,72,39
L.Mamyg	SMA	0.259943 	 44,61,66
L.Mamyg	8m 	0.483127 	 47,81,65
L.Mamyg	M1	0.431022 	 66,54,61
L.Mamyg	S1	0.405715 	 68,47,65
L.Mamyg	ParOp	0.416128 	 72,49,46
L.Mamyg	aIPS	0.462060 	 72,50,58
L.Mamyg	pIPL	0.291185 	 63,39,58
L.Mamyg	pIPL	0.297846 	 54,24,58
L.Mamyg	23ab	0.220734 	 47,52,55
L.Mamyg	rsplC	0.201883 	 49,38,42
L.Mamyg	latocc	0.252791 	 72,32,32
L.Mamyg	perirhinal	0.372683 	 69,64,17
L.Mamyg	temPol	0.405746 	 68,70,21
L.Mamyg	ventrStr	0.342217 	 51,67,30
L.Mamyg	Caud	0.206713 	 53,67,45
L.Mamyg	put	0.198288 	 32,67,32
L.Mamyg	hippoc	0.361300 	 58,54,29
L.Mamyg	amygd	0.336510 	 56,60,28
L.Mamyg	hypoth	0.305141 	 46,62,29
L.Mamyg	VTA	0.386773 	 46,54,29
