target	seed	rval	voxel
R.Dia	23ab	0.302195 	 47,52,55
R.Dia	rsplC	0.307210 	 48,39,41
R.Dia	latocc	0.223888 	 72,33,31
R.Dia	perirhinal	0.263906 	 67,62,16
R.Dia	temPol	0.244762 	 68,70,21
R.Dia	ventrStr	0.220986 	 53,69,30
R.Dia	Caud	0.198975 	 51,68,43
R.Dia	put	0.427266 	 32,66,34
R.Dia	hippoc	0.242123 	 59,53,27
R.Dia	amygd	0.231102 	 58,61,26
R.Dia	hypoth	0.223843 	 46,61,30
R.Dia	VTA	0.313952 	 45,54,29
L.Dia	9/46d	0.297644 	 23,82,54
L.Dia	44v	0.402664 	 20,74,41
L.Dia	SMA	0.234423 	 44,61,67
L.Dia	8m 	0.294130 	 47,80,63
L.Dia	M1	0.366239 	 67,53,59
L.Dia	S1	0.274334 	 68,47,65
L.Dia	ParOp	0.265595 	 70,48,48
L.Dia	aIPS	0.335762 	 73,52,57
L.Dia	pIPL	0.574585 	 63,40,56
L.Dia	pIPL	0.406911 	 55,26,59
L.Dia	23ab	0.316116 	 47,53,54
L.Dia	rsplC	0.419003 	 48,39,42
L.Dia	latocc	0.486295 	 73,34,31
L.Dia	perirhinal	0.185340 	 69,64,18
L.Dia	temPol	0.358191 	 68,69,20
L.Dia	ventrStr	0.229892 	 53,69,31
L.Dia	Caud	0.289098 	 51,67,45
L.Dia	put	0.382173 	 32,65,32
L.Dia	hippoc	0.305512 	 58,53,29
L.Dia	amygd	0.171076 	 56,62,26
L.Dia	hypoth	0.305156 	 47,63,29
L.Dia	VTA	0.288199 	 44,54,28
R.Rhipp	9/46d	0.216981 	 23,81,55
R.Rhipp	44v	0.485775 	 20,74,39
R.Rhipp	SMA	0.317756 	 44,61,67
R.Rhipp	8m 	0.256771 	 46,82,65
R.Rhipp	M1	0.225766 	 67,55,61
R.Rhipp	S1	0.175374 	 67,49,65
R.Rhipp	ParOp	0.405399 	 72,47,46
R.Rhipp	aIPS	0.278259 	 74,52,59
R.Rhipp	pIPL	0.274741 	 63,39,56
R.Rhipp	pIPL	0.275958 	 55,26,57
R.Rhipp	23ab	0.477626 	 46,54,54
R.Rhipp	rsplC	0.368526 	 49,39,40
R.Rhipp	latocc	0.258490 	 74,32,32
R.Rhipp	perirhinal	0.389246 	 69,63,18
R.Rhipp	temPol	0.354505 	 66,68,19
R.Rhipp	ventrStr	0.344383 	 51,69,31
R.Rhipp	Caud	0.307371 	 52,67,43
R.Rhipp	put	0.324039 	 32,67,34
R.Rhipp	hippoc	0.592047 	 58,53,29
R.Rhipp	amygd	0.364768 	 58,61,28
R.Rhipp	hypoth	0.377186 	 47,62,31
R.Rhipp	VTA	0.187175 	 46,52,28
L.Rhipp	9/46d	0.367998 	 24,80,56
L.Rhipp	44v	0.559627 	 20,74,41
L.Rhipp	SMA	0.236638 	 44,62,67
L.Rhipp	8m 	0.212671 	 48,80,65
L.Rhipp	M1	0.296421 	 65,53,61
L.Rhipp	S1	0.188825 	 68,47,65
L.Rhipp	ParOp	0.175477 	 72,47,46
L.Rhipp	aIPS	0.260675 	 74,50,59
L.Rhipp	pIPL	0.200559 	 63,40,56
L.Rhipp	pIPL	0.325991 	 56,24,59
L.Rhipp	23ab	0.369299 	 46,54,54
L.Rhipp	rsplC	0.507512 	 49,38,40
L.Rhipp	latocc	0.225636 	 72,33,30
L.Rhipp	perirhinal	0.245926 	 69,63,18
L.Rhipp	temPol	0.203610 	 67,68,20
L.Rhipp	ventrStr	0.408008 	 51,68,30
L.Rhipp	Caud	0.162043 	 53,69,45
L.Rhipp	put	0.252263 	 32,67,32
L.Rhipp	hippoc	0.545061 	 58,53,29
L.Rhipp	amygd	0.265249 	 58,60,28
L.Rhipp	hypoth	0.257663 	 47,62,31
L.Rhipp	VTA	0.297402 	 44,54,29
R.Mamyg	9/46d	0.271968 	 25,82,54
R.Mamyg	44v	0.303035 	 19,72,40
R.Mamyg	SMA	0.224253 	 44,61,65
R.Mamyg	8m 	0.389071 	 47,80,63
R.Mamyg	M1	0.152427 	 65,54,60
R.Mamyg	S1	0.267727 	 67,47,65
R.Mamyg	ParOp	0.257526 	 71,49,46
R.Mamyg	aIPS	0.352746 	 72,50,59
R.Mamyg	pIPL	0.234320 	 61,39,58
R.Mamyg	pIPL	0.355897 	 55,25,59
R.Mamyg	23ab	0.190467 	 47,53,55
R.Mamyg	rsplC	0.297190 	 50,39,41
R.Mamyg	latocc	0.274762 	 72,32,32
R.Mamyg	perirhinal	0.331864 	 69,64,16
R.Mamyg	temPol	0.267937 	 67,70,20
R.Mamyg	ventrStr	0.265274 	 51,68,30
R.Mamyg	Caud	0.396414 	 52,68,43
R.Mamyg	put	0.263955 	 32,65,32
R.Mamyg	hippoc	0.239018 	 59,54,28
R.Mamyg	amygd	0.324962 	 57,62,27
R.Mamyg	hypoth	0.266527 	 45,61,31
R.Mamyg	VTA	0.394192 	 46,53,27
L.Mamyg	9/46d	0.204654 	 23,81,54
L.Mamyg	44v	0.449176 	 20,74,39
L.Mamyg	SMA	0.309306 	 42,60,67
L.Mamyg	8m 	0.247523 	 46,81,64
L.Mamyg	M1	0.324874 	 67,53,60
L.Mamyg	S1	0.319861 	 68,47,66
L.Mamyg	ParOp	0.490492 	 71,47,46
L.Mamyg	aIPS	0.216149 	 73,50,59
L.Mamyg	pIPL	0.300873 	 61,39,56
L.Mamyg	pIPL	0.201804 	 54,24,59
L.Mamyg	23ab	0.300927 	 46,54,53
L.Mamyg	rsplC	0.287517 	 48,39,40
L.Mamyg	latocc	0.221124 	 74,32,30
L.Mamyg	perirhinal	0.197891 	 67,64,18
L.Mamyg	temPol	0.262612 	 67,69,19
L.Mamyg	ventrStr	0.309578 	 53,68,31
L.Mamyg	Caud	0.383045 	 52,67,43
L.Mamyg	put	0.380996 	 30,65,33
L.Mamyg	hippoc	0.255226 	 59,53,29
L.Mamyg	amygd	0.460227 	 56,62,28
L.Mamyg	hypoth	0.178339 	 47,63,30
L.Mamyg	VTA	0.468893 	 44,54,29
