target	seed	rval	voxel
R.Dca	M1	0.375749 	 66,54,59
R.Dca	S1	0.492840 	 68,47,65
R.Dca	ParOp	0.343550 	 70,49,47
R.Dca	aIPS	0.240252 	 72,52,57
R.Dca	pIPL	0.439696 	 62,39,58
R.Dca	pIPL	0.375088 	 55,25,58
R.Dca	23ab	0.164404 	 47,54,54
R.Dca	rsplC	0.339628 	 50,39,40
R.Dca	latocc	0.324625 	 74,32,32
R.Dca	perirhinal	0.466416 	 67,62,18
R.Dca	temPol	0.242976 	 68,68,20
R.Dca	ventrStr	0.259547 	 51,69,32
R.Dca	Caud	0.335768 	 51,67,44
R.Dca	put	0.281711 	 30,67,34
R.Dca	hippoc	0.221417 	 58,52,27
R.Dca	amygd	0.344762 	 57,61,26
R.Dca	hypoth	0.346155 	 47,61,29
R.Dca	VTA	0.242734 	 44,54,28
L.Dca	9/46d	0.331853 	 24,81,56
L.Dca	44v	0.241057 	 19,73,39
L.Dca	SMA	0.203819 	 44,60,67
L.Dca	8m 	0.328028 	 48,82,63
L.Dca	M1	0.325482 	 65,55,59
L.Dca	S1	0.183079 	 66,47,65
L.Dca	ParOp	0.215674 	 70,49,46
L.Dca	aIPS	0.232466 	 73,51,58
L.Dca	pIPL	0.231442 	 62,38,56
L.Dca	pIPL	0.323688 	 55,24,58
L.Dca	23ab	0.264094 	 46,54,54
L.Dca	rsplC	0.362354 	 50,38,42
L.Dca	latocc	0.155753 	 72,32,30
L.Dca	perirhinal	0.273197 	 67,62,17
L.Dca	temPol	0.225964 	 66,68,20
L.Dca	ventrStr	0.353971 	 53,69,31
L.Dca	Caud	0.422284 	 51,67,43
L.Dca	put	0.321175 	 31,67,34
L.Dca	hippoc	0.330223 	 58,54,28
L.Dca	amygd	0.313593 	 58,61,26
L.Dca	hypoth	0.360646 	 45,61,30
L.Dca	VTA	0.326838 	 46,52,28
R.Vca	9/46d	0.318728 	 24,81,55
R.Vca	44v	0.267308 	 20,73,40
R.Vca	SMA	0.320488 	 44,60,66
R.Vca	8m 	0.280488 	 46,81,65
R.Vca	M1	0.184918 	 65,53,61
R.Vca	S1	0.429183 	 67,49,66
R.Vca	ParOp	0.326128 	 72,47,47
R.Vca	aIPS	0.310533 	 74,52,57
R.Vca	pIPL	0.207765 	 61,40,57
R.Vca	pIPL	0.212703 	 54,25,58
R.Vca	23ab	0.248440 	 46,53,54
R.Vca	rsplC	0.363284 	 50,38,40
R.Vca	latocc	0.226330 	 72,32,32
R.Vca	perirhinal	0.240469 	 69,62,17
R.Vca	temPol	0.317297 	 66,68,20
R.Vca	ventrStr	0.501882 	 51,68,32
R.Vca	Caud	0.348965 	 52,69,43
R.Vca	put	0.246368 	 31,65,32
R.Vca	hippoc	0.398829 	 57,53,27
R.Vca	amygd	0.264645 	 56,62,26
R.Vca	hypoth	0.303910 	 46,61,29
R.Vca	VTA	0.366811 	 44,53,29
L.Vca	9/46d	0.372989 	 24,80,56
L.Vca	44v	0.325565 	 20,73,40
L.Vca	SMA	0.373382 	 42,62,67
L.Vca	8m 	0.467952 	 48,82,64
L.Vca	M1	0.271042 	 65,55,59
L.Vca	S1	0.189238 	 67,48,66
L.Vca	ParOp	0.403606 	 70,47,48
L.Vca	aIPS	0.336927 	 74,50,59
L.Vca	pIPL	0.309326 	 61,40,56
L.Vca	pIPL	0.420754 	 56,24,59
L.Vca	23ab	0.523703 	 46,54,55
L.Vca	rsplC	0.441975 	 48,40,40
L.Vca	latocc	0.299252 	 74,34,30
L.Vca	perirhinal	0.360182 	 67,62,17
L.Vca	temPol	0.314627 	 68,68,20
L.Vca	ventrStr	0.384354 	 51,68,30
L.Vca	Caud	0.492068 	 51,67,43
L.Vca	put	0.182567 	 32,66,32
L.Vca	hippoc	0.445325 	 57,53,29
L.Vca	amygd	0.175917 	 56,61,26
L.Vca	hypoth	0.294817 	 47,63,31
L.Vca	VTA	0.518364 	 46,53,28
R.Gp	9/46d	0.173990 	 23,82,54
R.Gp	44v	0.256411 	 19,73,41
R.Gp	SMA	0.187819 	 44,60,65
R.Gp	8m 	0.385715 	 46,81,65
R.Gp	M1	0.241304 	 65,54,60
R.Gp	S1	0.146039 	 67,48,66
R.Gp	ParOp	0.370779 	 72,49,46
R.Gp	aIPS	0.204920 	 74,50,58
R.Gp	pIPL	0.257850 	 61,38,56
R.Gp	pIPL	0.235461 	 54,26,58
R.Gp	23ab	0.276537 	 47,52,54
R.Gp	rsplC	0.278351 	 49,39,42
R.Gp	latocc	0.354753 	 74,34,30
R.Gp	perirhinal	0.306127 	 69,62,18
R.Gp	temPol	0.229587 	 67,68,20
R.Gp	ventrStr	0.333750 	 53,67,30
R.Gp	Caud	0.263772 	 53,68,43
R.Gp	put	0.216814 	 32,65,33
R.Gp	hippoc	0.238647 	 57,54,27
R.Gp	amygd	0.157245 	 58,60,26
R.Gp	hypoth	0.140266 	 46,62,31
R.Gp	VTA	0.249637 	 46,54,28
L.Gp	9/46d	0.318750 	 24,82,54
L.Gp	44v	0.267784 	 19,74,39
L.Gp	SMA	0.257377 	 42,61,66
L.Gp	8m 	0.297539 	 46,80,65
L.Gp	M1	0.227498 	 67,55,59
L.Gp	S1	0.348381 	 68,49,65
L.Gp	ParOp	0.318770 	 72,47,47
L.Gp	aIPS	0.185945 	 74,51,57
L.Gp	pIPL	0.308670 	 63,38,57
L.Gp	pIPL	0.384466 	 56,25,59
L.Gp	23ab	0.395626 	 46,52,55
L.Gp	rsplC	0.296526 	 48,38,41
L.Gp	latocc	0.154088 	 72,32,32
L.Gp	perirhinal	0.276287 	 69,62,18
L.Gp	temPol	0.408624 	 66,69,21
L.Gp	ventrStr	0.359380 	 53,68,30
L.Gp	Caud	0.209321 	 51,68,44
L.Gp	put	0.235945 	 32,65,32
L.Gp	hippoc	0.190348 	 57,52,28
L.Gp	amygd	0.154552 	 58,62,28
L.Gp	hypoth	0.300033 	 47,63,29
L.Gp	VTA	0.265693 	 44,54,29
R.Vmpu	9/46d	0.306394 	 24,82,55
R.Vmpu	44v	0.262671 	 20,72,39
R.Vmpu	SMA	0.326291 	 44,60,66
R.Vmpu	8m 	0.311780 	 46,80,65
R.Vmpu	M1	0.357491 	 67,54,61
R.Vmpu	S1	0.429563 	 67,48,65
R.Vmpu	ParOp	0.255615 	 71,48,46
R.Vmpu	aIPS	0.269555 	 73,50,57
R.Vmpu	pIPL	0.229606 	 62,40,58
R.Vmpu	pIPL	0.371094 	 55,24,59
R.Vmpu	23ab	0.295304 	 47,52,55
R.Vmpu	rsplC	0.266543 	 49,40,41
R.Vmpu	latocc	0.286186 	 74,34,32
R.Vmpu	perirhinal	0.332627 	 67,63,16
R.Vmpu	temPol	0.428796 	 67,70,19
R.Vmpu	ventrStr	0.371651 	 53,68,30
R.Vmpu	Caud	0.238496 	 51,69,44
R.Vmpu	put	0.375896 	 32,67,34
R.Vmpu	hippoc	0.280296 	 58,53,29
R.Vmpu	amygd	0.343459 	 56,62,28
R.Vmpu	hypoth	0.357666 	 47,62,30
R.Vmpu	VTA	0.231525 	 44,54,27
L.Vmpu	9/46d	0.391958 	 24,81,54
L.Vmpu	44v	0.311253 	 20,72,41
L.Vmpu	SMA	0.214626 	 44,60,67
L.Vmpu	8m 	0.271682 	 47,81,65
L.Vmpu	M1	0.156985 	 67,55,59
L.Vmpu	S1	0.388615 	 67,47,65
L.Vmpu	ParOp	0.253396 	 70,47,47
L.Vmpu	aIPS	0.191612 	 74,50,59
L.Vmpu	pIPL	0.243603 	 61,38,58
L.Vmpu	pIPL	0.257233 	 56,24,58
L.Vmpu	23ab	0.200875 	 47,53,53
L.Vmpu	rsplC	0.280460 	 48,38,41
L.Vmpu	latocc	0.196761 	 74,32,30
L.Vmpu	perirhinal	0.422552 	 68,63,16
L.Vmpu	temPol	0.284201 	 66,70,19
L.Vmpu	ventrStr	0.296402 	 52,67,32
L.Vmpu	Caud	0.244969 	 51,69,44
L.Vmpu	put	0.248820 	 30,66,34
L.Vmpu	hippoc	0.179671 	 59,54,27
L.Vmpu	amygd	0.227954 	 57,60,28
L.Vmpu	hypoth	0.131201 	 47,61,31
L.Vmpu	VTA	0.324251 	 44,54,27
R.A10m	9/46d	0.338083 	 25,80,56
R.A10m	44v	0.195117 	 20,72,41
R.A10m	SMA	0.165796 	 44,60,67
R.A10m	8m 	0.452545 	 48,80,64
R.A10m	M1	0.274109 	 65,55,61
R.A10m	S1	0.307138 	 66,49,64
R.A10m	ParOp	0.278611 	 70,47,47
R.A10m	aIPS	0.315973 	 73,51,59
R.A10m	pIPL	0.288406 	 63,40,58
R.A10m	pIPL	0.138090 	 54,26,58
R.A10m	23ab	0.331324 	 45,52,55
R.A10m	rsplC	0.255477 	 48,38,40
R.A10m	latocc	0.386110 	 74,33,32
R.A10m	perirhinal	0.283132 	 67,64,16
R.A10m	temPol	0.299717 	 68,70,21
R.A10m	ventrStr	0.283038 	 51,68,31
R.A10m	Caud	0.248794 	 51,68,44
R.A10m	put	0.318197 	 32,65,32
R.A10m	hippoc	0.305588 	 57,54,28
R.A10m	amygd	0.149985 	 56,62,26
R.A10m	hypoth	0.280088 	 46,61,29
R.A10m	VTA	0.228344 	 44,53,27
L.A10m	9/46d	0.596127 	 25,81,56
L.A10m	44v	0.222830 	 19,73,40
L.A10m	SMA	0.336538 	 43,62,65
L.A10m	8m 	0.417076 	 47,82,63
L.A10m	M1	0.239303 	 67,53,61
L.A10m	S1	0.374026 	 68,49,66
L.A10m	ParOp	0.348605 	 71,47,48
L.A10m	aIPS	0.326631 	 74,50,59
L.A10m	pIPL	0.465793 	 62,38,57
L.A10m	pIPL	0.274439 	 54,26,59
L.A10m	23ab	0.261266 	 47,54,53
L.A10m	rsplC	0.166366 	 50,38,41
L.A10m	latocc	0.281375 	 72,33,30
L.A10m	perirhinal	0.228329 	 67,64,16
L.A10m	temPol	0.304936 	 66,70,19
L.A10m	ventrStr	0.321725 	 52,67,31
L.A10m	Caud	0.244681 	 53,69,44
L.A10m	put	0.285473 	 30,66,33
L.A10m	hippoc	0.269519 	 57,54,29
L.A10m	amygd	0.202073 	 56,62,27
L.A10m	hypoth	0.114085 	 47,63,29
L.A10m	VTA	0.253597 	 44,53,28
R.A11m	9/46d	0.649157 	 24,80,56
R.A11m	44v	0.293636 	 19,72,41
R.A11m	SMA	0.221216 	 42,60,66
R.A11m	8m 	0.263155 	 46,81,65
R.A11m	M1	0.301736 	 65,53,61
R.A11m	S1	0.388026 	 66,47,64
R.A11m	ParOp	0.278454 	 72,49,47
R.A11m	aIPS	0.331391 	 72,51,59
R.A11m	pIPL	0.208870 	 61,40,57
R.A11m	pIPL	0.379305 	 54,25,57
R.A11m	23ab	0.386717 	 47,52,53
R.A11m	rsplC	0.257138 	 48,39,41
R.A11m	latocc	0.322639 	 72,33,30
R.A11m	perirhinal	0.405935 	 69,64,18
R.A11m	temPol	0.412853 	 66,69,21
R.A11m	ventrStr	0.344323 	 51,68,30
R.A11m	Caud	0.291930 	 51,67,43
R.A11m	put	0.394434 	 31,66,33
R.A11m	hippoc	0.354800 	 57,52,28
R.A11m	amygd	0.277731 	 56,60,26
R.A11m	hypoth	0.260822 	 46,63,31
R.A11m	VTA	0.223746 	 44,53,27
L.A11m	9/46d	0.409777 	 24,82,54
L.A11m	44v	0.458085 	 19,72,41
L.A11m	SMA	0.430542 	 44,61,65
L.A11m	8m 	0.564150 	 48,82,64
L.A11m	M1	0.543295 	 66,54,61
L.A11m	S1	0.355965 	 68,47,64
L.A11m	ParOp	0.269540 	 70,48,47
L.A11m	aIPS	0.404530 	 73,50,57
L.A11m	pIPL	0.316373 	 63,38,56
L.A11m	pIPL	0.605152 	 54,25,57
L.A11m	23ab	0.661223 	 46,53,55
L.A11m	rsplC	0.565491 	 48,39,41
L.A11m	latocc	0.394064 	 72,32,30
L.A11m	perirhinal	0.584647 	 68,64,18
L.A11m	temPol	0.512680 	 67,70,21
L.A11m	ventrStr	0.352465 	 51,68,32
L.A11m	Caud	0.424058 	 51,67,43
L.A11m	put	0.329749 	 30,65,32
L.A11m	hippoc	0.333959 	 58,53,27
L.A11m	amygd	0.398325 	 56,61,26
L.A11m	hypoth	0.625072 	 45,63,30
L.A11m	VTA	0.355311 	 44,54,28
R.A13	9/46d	0.378326 	 24,80,56
R.A13	44v	0.301543 	 19,74,40
R.A13	SMA	0.298819 	 43,60,65
R.A13	8m 	0.381654 	 46,81,63
R.A13	M1	0.314844 	 65,54,61
R.A13	S1	0.304196 	 66,47,65
R.A13	ParOp	0.270239 	 72,49,47
R.A13	aIPS	0.341059 	 74,50,59
R.A13	pIPL	0.530524 	 63,39,58
R.A13	pIPL	0.416203 	 54,25,57
R.A13	23ab	0.578261 	 45,53,55
R.A13	rsplC	0.461669 	 48,40,40
R.A13	latocc	0.447825 	 72,32,30
R.A13	perirhinal	0.328390 	 69,64,18
R.A13	temPol	0.493301 	 67,70,21
R.A13	ventrStr	0.395810 	 51,68,30
R.A13	Caud	0.356800 	 51,67,44
R.A13	put	0.426427 	 31,65,32
R.A13	hippoc	0.566683 	 57,54,29
R.A13	amygd	0.243602 	 57,61,26
R.A13	hypoth	0.652899 	 47,63,31
R.A13	VTA	0.350196 	 44,54,29
L.A13	9/46d	0.264987 	 25,80,55
L.A13	44v	0.247304 	 18,74,39
L.A13	SMA	0.248902 	 43,60,67
L.A13	8m 	0.282362 	 46,80,65
L.A13	M1	0.335758 	 65,55,59
L.A13	S1	0.341277 	 68,47,64
L.A13	ParOp	0.401893 	 72,48,46
L.A13	aIPS	0.213383 	 72,51,59
L.A13	pIPL	0.331398 	 61,38,58
L.A13	pIPL	0.230093 	 56,25,59
L.A13	23ab	0.223374 	 45,54,55
L.A13	rsplC	0.225310 	 50,38,42
L.A13	latocc	0.308541 	 73,34,32
L.A13	perirhinal	0.346541 	 69,64,16
L.A13	temPol	0.271594 	 66,70,19
L.A13	ventrStr	0.485015 	 52,67,30
L.A13	Caud	0.283840 	 53,67,44
L.A13	put	0.277219 	 31,65,34
L.A13	hippoc	0.292666 	 59,54,29
L.A13	amygd	0.311922 	 58,61,27
L.A13	hypoth	0.293815 	 47,61,29
L.A13	VTA	0.323586 	 46,54,29
R.A32sg	9/46d	0.348115 	 23,81,55
R.A32sg	44v	0.463673 	 19,73,40
R.A32sg	SMA	0.229909 	 44,61,65
R.A32sg	8m 	0.505999 	 46,82,63
R.A32sg	M1	0.244386 	 65,55,61
R.A32sg	S1	0.305694 	 67,47,65
R.A32sg	ParOp	0.233926 	 72,49,47
R.A32sg	aIPS	0.360382 	 72,50,57
R.A32sg	pIPL	0.281020 	 63,39,56
R.A32sg	pIPL	0.402637 	 54,26,59
R.A32sg	23ab	0.295508 	 45,54,55
R.A32sg	rsplC	0.301517 	 50,38,41
R.A32sg	latocc	0.312052 	 72,32,30
R.A32sg	perirhinal	0.252141 	 67,62,16
R.A32sg	temPol	0.206020 	 67,68,19
R.A32sg	ventrStr	0.268894 	 52,69,30
R.A32sg	Caud	0.388968 	 51,69,43
R.A32sg	put	0.455216 	 30,67,33
R.A32sg	hippoc	0.463385 	 57,53,28
R.A32sg	amygd	0.428436 	 56,62,26
R.A32sg	hypoth	0.546928 	 45,63,29
R.A32sg	VTA	0.617686 	 46,52,28
L.A32sg	9/46d	0.265476 	 25,82,55
L.A32sg	44v	0.240657 	 18,74,39
L.A32sg	SMA	0.407444 	 44,62,65
L.A32sg	8m 	0.350236 	 47,82,64
L.A32sg	M1	0.346686 	 65,53,61
L.A32sg	S1	0.277332 	 68,47,66
L.A32sg	ParOp	0.237405 	 71,48,48
L.A32sg	aIPS	0.263511 	 74,50,59
L.A32sg	pIPL	0.366453 	 63,39,58
L.A32sg	pIPL	0.293215 	 56,26,59
L.A32sg	23ab	0.532504 	 45,54,53
L.A32sg	rsplC	0.490968 	 48,39,41
L.A32sg	latocc	0.394308 	 72,32,30
L.A32sg	perirhinal	0.507106 	 69,64,18
L.A32sg	temPol	0.368196 	 67,70,21
L.A32sg	ventrStr	0.343565 	 53,67,30
L.A32sg	Caud	0.378347 	 51,67,44
L.A32sg	put	0.288207 	 31,66,32
L.A32sg	hippoc	0.483385 	 57,54,29
L.A32sg	amygd	0.441828 	 58,61,28
L.A32sg	hypoth	0.572099 	 45,63,31
L.A32sg	VTA	0.517053 	 44,54,29
R.Dia	9/46d	0.450592 	 24,82,54
R.Dia	44v	0.544684 	 18,72,39
R.Dia	SMA	0.311683 	 42,60,66
R.Dia	8m 	0.301520 	 46,82,65
R.Dia	M1	0.167355 	 65,55,61
R.Dia	S1	0.306322 	 68,48,66
R.Dia	ParOp	0.298382 	 72,47,48
R.Dia	aIPS	0.371720 	 72,51,59
R.Dia	pIPL	0.370048 	 61,38,56
R.Dia	pIPL	0.297902 	 54,25,57
R.Dia	23ab	0.523416 	 46,54,54
R.Dia	rsplC	0.415682 	 48,40,40
R.Dia	latocc	0.356967 	 72,33,30
R.Dia	perirhinal	0.314370 	 67,63,18
R.Dia	temPol	0.331359 	 66,70,21
R.Dia	ventrStr	0.378437 	 51,68,30
R.Dia	Caud	0.466471 	 53,67,45
R.Dia	put	0.225863 	 30,65,32
R.Dia	hippoc	0.339723 	 57,52,27
R.Dia	amygd	0.304230 	 56,61,27
R.Dia	hypoth	0.422563 	 45,62,31
R.Dia	VTA	0.449818 	 44,54,28
L.Dia	9/46d	0.382179 	 24,82,54
L.Dia	44v	0.445352 	 18,74,39
L.Dia	SMA	0.321724 	 44,60,65
L.Dia	8m 	0.693890 	 47,80,63
L.Dia	M1	0.180407 	 66,53,60
L.Dia	S1	0.432906 	 68,48,64
L.Dia	ParOp	0.368212 	 70,49,47
L.Dia	aIPS	0.365893 	 74,50,59
L.Dia	pIPL	0.749499 	 63,39,58
L.Dia	pIPL	0.334543 	 55,25,57
L.Dia	23ab	0.501524 	 46,54,55
L.Dia	rsplC	0.379823 	 48,38,42
L.Dia	latocc	0.597898 	 72,32,32
L.Dia	perirhinal	0.420206 	 67,63,18
L.Dia	temPol	0.198844 	 67,69,21
L.Dia	ventrStr	0.233260 	 52,68,30
L.Dia	Caud	0.232475 	 51,69,44
L.Dia	put	0.269787 	 30,66,34
L.Dia	hippoc	0.437562 	 59,54,27
L.Dia	amygd	0.297993 	 56,61,26
L.Dia	hypoth	0.560217 	 46,63,31
L.Dia	VTA	0.339287 	 44,54,29
R.Rhipp	9/46d	0.340388 	 24,80,54
R.Rhipp	44v	0.399170 	 20,74,41
R.Rhipp	SMA	0.263656 	 42,60,65
R.Rhipp	8m 	0.270945 	 48,82,65
R.Rhipp	M1	0.238968 	 65,55,61
R.Rhipp	S1	0.266110 	 68,49,66
R.Rhipp	ParOp	0.240613 	 72,47,48
R.Rhipp	aIPS	0.255800 	 72,52,59
R.Rhipp	pIPL	0.261373 	 62,39,57
R.Rhipp	pIPL	0.317290 	 55,25,59
R.Rhipp	23ab	0.382704 	 46,54,54
R.Rhipp	rsplC	0.409651 	 48,40,40
R.Rhipp	latocc	0.335191 	 74,34,31
R.Rhipp	perirhinal	0.314859 	 69,64,18
R.Rhipp	temPol	0.329372 	 67,68,21
R.Rhipp	ventrStr	0.427007 	 51,67,30
R.Rhipp	Caud	0.234023 	 53,68,45
R.Rhipp	put	0.370054 	 32,66,32
R.Rhipp	hippoc	0.663124 	 57,54,29
R.Rhipp	amygd	0.508294 	 57,62,28
R.Rhipp	hypoth	0.661988 	 46,63,30
R.Rhipp	VTA	0.483893 	 44,54,28
L.Rhipp	9/46d	0.311249 	 25,81,55
L.Rhipp	44v	0.427138 	 18,74,39
L.Rhipp	SMA	0.289741 	 44,62,65
L.Rhipp	8m 	0.309664 	 47,82,63
L.Rhipp	M1	0.224608 	 65,55,61
L.Rhipp	S1	0.261591 	 66,47,64
L.Rhipp	ParOp	0.199800 	 70,48,48
L.Rhipp	aIPS	0.403998 	 72,51,59
L.Rhipp	pIPL	0.262577 	 63,38,57
L.Rhipp	pIPL	0.244214 	 55,25,59
L.Rhipp	23ab	0.391215 	 46,54,53
L.Rhipp	rsplC	0.558011 	 48,40,40
L.Rhipp	latocc	0.344721 	 74,34,31
L.Rhipp	perirhinal	0.332227 	 67,64,16
L.Rhipp	temPol	0.418643 	 67,68,21
L.Rhipp	ventrStr	0.409678 	 51,68,30
L.Rhipp	Caud	0.350187 	 51,68,43
L.Rhipp	put	0.258966 	 32,65,32
L.Rhipp	hippoc	0.560179 	 57,54,29
L.Rhipp	amygd	0.454554 	 58,62,28
L.Rhipp	hypoth	0.603399 	 47,63,31
L.Rhipp	VTA	0.533082 	 44,54,28
R.Mamyg	9/46d	0.365489 	 25,80,54
R.Mamyg	44v	0.275412 	 19,74,39
R.Mamyg	SMA	0.403758 	 44,62,65
R.Mamyg	8m 	0.481201 	 47,82,64
R.Mamyg	M1	0.273235 	 67,54,59
R.Mamyg	S1	0.176335 	 68,49,64
R.Mamyg	ParOp	0.252291 	 72,48,48
R.Mamyg	aIPS	0.209887 	 74,52,57
R.Mamyg	pIPL	0.281984 	 63,40,58
R.Mamyg	pIPL	0.268343 	 56,24,58
R.Mamyg	23ab	0.238490 	 45,53,54
R.Mamyg	rsplC	0.315637 	 50,39,41
R.Mamyg	latocc	0.191189 	 73,32,32
R.Mamyg	perirhinal	0.297384 	 67,62,17
R.Mamyg	temPol	0.311722 	 68,69,19
R.Mamyg	ventrStr	0.301030 	 51,67,30
R.Mamyg	Caud	0.310285 	 52,68,45
R.Mamyg	put	0.233353 	 31,66,32
R.Mamyg	hippoc	0.228749 	 57,53,27
R.Mamyg	amygd	0.367362 	 56,61,28
R.Mamyg	hypoth	0.376195 	 45,63,29
R.Mamyg	VTA	0.433053 	 46,52,28
L.Mamyg	9/46d	0.352742 	 25,80,55
L.Mamyg	44v	0.485983 	 18,72,41
L.Mamyg	SMA	0.400833 	 43,61,66
L.Mamyg	8m 	0.339267 	 48,82,65
L.Mamyg	M1	0.410592 	 66,54,61
L.Mamyg	S1	0.347370 	 68,47,64
L.Mamyg	ParOp	0.403662 	 70,48,48
L.Mamyg	aIPS	0.368022 	 72,51,59
L.Mamyg	pIPL	0.240056 	 62,39,57
L.Mamyg	pIPL	0.456282 	 54,25,57
L.Mamyg	23ab	0.543654 	 45,54,54
L.Mamyg	rsplC	0.581808 	 48,39,41
L.Mamyg	latocc	0.310750 	 72,32,30
L.Mamyg	perirhinal	0.584390 	 68,64,18
L.Mamyg	temPol	0.490603 	 68,68,21
L.Mamyg	ventrStr	0.525517 	 51,67,30
L.Mamyg	Caud	0.206754 	 52,69,44
L.Mamyg	put	0.277149 	 30,66,32
L.Mamyg	hippoc	0.439026 	 59,54,29
L.Mamyg	amygd	0.599439 	 56,61,27
L.Mamyg	hypoth	0.800864 	 45,63,30
L.Mamyg	VTA	0.502710 	 44,54,28
