target	seed	rval	voxel
L.A11m	SMA	0.325557 	 44,60,66
L.A11m	8m 	0.436469 	 46,80,63
L.A11m	M1	0.260275 	 67,54,61
L.A11m	S1	0.276657 	 66,48,66
L.A11m	ParOp	0.226217 	 70,48,47
L.A11m	aIPS	0.333082 	 74,50,57
L.A11m	pIPL	0.442692 	 63,40,56
L.A11m	pIPL	0.301722 	 55,24,58
L.A11m	23ab	0.528944 	 46,53,54
L.A11m	rsplC	0.190924 	 50,39,41
L.A11m	latocc	0.192376 	 74,33,32
L.A11m	perirhinal	0.220329 	 67,62,18
L.A11m	temPol	0.284256 	 68,68,19
L.A11m	ventrStr	0.272056 	 53,67,30
L.A11m	Caud	0.331526 	 53,67,43
L.A11m	put	0.296101 	 32,67,33
L.A11m	hippoc	0.233327 	 58,52,27
L.A11m	amygd	0.323882 	 56,62,28
L.A11m	hypoth	0.288087 	 47,62,31
L.A11m	VTA	0.324524 	 44,53,28
R.A13	9/46d	0.193191 	 24,82,54
R.A13	44v	0.169834 	 20,74,41
R.A13	SMA	0.226496 	 42,62,67
R.A13	8m 	0.212056 	 48,82,65
R.A13	M1	0.155314 	 67,55,61
R.A13	S1	0.285240 	 67,49,64
R.A13	ParOp	0.325940 	 72,48,46
R.A13	aIPS	0.204282 	 73,50,58
R.A13	pIPL	0.138481 	 61,38,56
R.A13	pIPL	0.297075 	 54,25,58
R.A13	23ab	0.359991 	 45,52,55
R.A13	rsplC	0.245733 	 49,38,40
R.A13	latocc	0.341129 	 73,33,32
R.A13	perirhinal	0.385311 	 69,62,17
R.A13	temPol	0.211265 	 67,68,20
R.A13	ventrStr	0.276132 	 52,69,30
R.A13	Caud	0.174241 	 51,68,44
R.A13	put	0.344982 	 32,65,34
R.A13	hippoc	0.293611 	 59,53,27
R.A13	amygd	0.220242 	 56,62,26
R.A13	hypoth	0.309136 	 45,63,30
R.A13	VTA	0.239146 	 45,53,29
L.A13	9/46d	0.379201 	 24,80,56
L.A13	44v	0.307482 	 18,72,41
L.A13	SMA	0.369665 	 42,61,67
L.A13	8m 	0.361464 	 47,81,63
L.A13	M1	0.197206 	 67,55,60
L.A13	S1	0.287941 	 67,49,66
L.A13	ParOp	0.339968 	 72,48,48
L.A13	aIPS	0.247479 	 74,51,57
L.A13	pIPL	0.250075 	 61,39,58
L.A13	pIPL	0.254122 	 55,26,57
L.A13	23ab	0.302572 	 46,54,54
L.A13	rsplC	0.216635 	 50,39,40
L.A13	latocc	0.294076 	 74,33,30
L.A13	perirhinal	0.271948 	 67,63,16
L.A13	temPol	0.268654 	 67,70,21
L.A13	ventrStr	0.221140 	 53,68,31
L.A13	Caud	0.281034 	 53,68,43
L.A13	put	0.197972 	 31,65,34
L.A13	hippoc	0.272350 	 57,52,27
L.A13	amygd	0.207227 	 58,61,26
L.A13	hypoth	0.322977 	 46,63,30
L.A13	VTA	0.188574 	 46,52,28
R.A32sg	9/46d	0.514762 	 25,82,55
R.A32sg	44v	0.348781 	 19,72,41
R.A32sg	SMA	0.423038 	 42,62,67
R.A32sg	8m 	0.732086 	 48,82,65
R.A32sg	M1	0.338153 	 67,55,60
R.A32sg	S1	0.285230 	 66,47,66
R.A32sg	ParOp	0.573977 	 72,47,47
R.A32sg	aIPS	0.275952 	 72,52,58
R.A32sg	pIPL	0.214913 	 63,40,57
R.A32sg	pIPL	0.387836 	 54,24,57
R.A32sg	23ab	0.523959 	 45,54,54
R.A32sg	rsplC	0.768220 	 48,38,40
R.A32sg	latocc	0.512969 	 72,32,31
R.A32sg	perirhinal	0.364395 	 68,62,16
R.A32sg	temPol	0.505273 	 67,68,19
R.A32sg	ventrStr	0.194132 	 53,68,32
R.A32sg	Caud	0.221035 	 52,68,43
R.A32sg	put	0.432344 	 32,66,33
R.A32sg	hippoc	0.722342 	 57,54,29
R.A32sg	amygd	0.566267 	 56,61,28
R.A32sg	hypoth	0.715511 	 45,63,31
R.A32sg	VTA	0.347867 	 46,52,27
L.A32sg	9/46d	0.270827 	 23,82,55
L.A32sg	44v	0.314068 	 19,72,41
L.A32sg	SMA	0.288007 	 44,60,67
L.A32sg	8m 	0.435107 	 48,82,65
L.A32sg	M1	0.238686 	 67,53,60
L.A32sg	S1	0.425873 	 66,47,65
L.A32sg	ParOp	0.318965 	 72,47,47
L.A32sg	aIPS	0.168942 	 74,50,57
L.A32sg	pIPL	0.168242 	 62,39,58
L.A32sg	pIPL	0.407700 	 54,24,57
L.A32sg	23ab	0.366572 	 45,54,53
L.A32sg	rsplC	0.669175 	 48,40,40
L.A32sg	latocc	0.411320 	 72,32,31
L.A32sg	perirhinal	0.211250 	 69,62,17
L.A32sg	temPol	0.418130 	 67,68,20
L.A32sg	ventrStr	0.368702 	 52,68,31
L.A32sg	Caud	0.247329 	 52,68,45
L.A32sg	put	0.350858 	 32,67,33
L.A32sg	hippoc	0.556411 	 57,53,29
L.A32sg	amygd	0.458908 	 56,62,27
L.A32sg	hypoth	0.550790 	 45,63,31
L.A32sg	VTA	0.401755 	 45,54,27
R.Dia	9/46d	0.243701 	 24,80,56
R.Dia	44v	0.469462 	 18,74,41
R.Dia	SMA	0.412396 	 43,62,65
R.Dia	8m 	0.272087 	 47,80,65
R.Dia	M1	0.303545 	 66,53,61
R.Dia	S1	0.219144 	 67,49,64
R.Dia	ParOp	0.363154 	 72,47,47
R.Dia	aIPS	0.450185 	 73,50,59
R.Dia	pIPL	0.298873 	 61,38,57
R.Dia	pIPL	0.276338 	 56,24,57
R.Dia	23ab	0.157754 	 45,52,53
R.Dia	rsplC	0.378769 	 50,40,41
R.Dia	latocc	0.522723 	 74,32,31
R.Dia	perirhinal	0.201549 	 67,62,16
R.Dia	temPol	0.347449 	 68,70,19
R.Dia	ventrStr	0.280769 	 53,67,31
R.Dia	Caud	0.162525 	 53,69,44
R.Dia	put	0.259914 	 30,65,34
R.Dia	hippoc	0.220463 	 59,53,27
R.Dia	amygd	0.155997 	 57,62,26
R.Dia	hypoth	0.320823 	 47,63,30
R.Dia	VTA	0.156055 	 46,53,28
L.Dia	9/46d	0.327706 	 24,80,54
L.Dia	44v	0.443924 	 19,74,41
L.Dia	SMA	0.319271 	 42,62,65
L.Dia	8m 	0.410998 	 47,80,65
L.Dia	M1	0.272669 	 66,53,61
L.Dia	S1	0.195800 	 68,49,65
L.Dia	ParOp	0.217230 	 70,48,48
L.Dia	aIPS	0.501157 	 73,50,59
L.Dia	pIPL	0.309214 	 61,40,56
L.Dia	pIPL	0.352960 	 56,24,57
L.Dia	23ab	0.231064 	 45,52,55
L.Dia	rsplC	0.399510 	 48,38,40
L.Dia	latocc	0.488923 	 74,32,30
L.Dia	perirhinal	0.238497 	 69,62,17
L.Dia	temPol	0.443656 	 68,69,19
L.Dia	ventrStr	0.200587 	 52,69,31
L.Dia	Caud	0.263653 	 53,67,44
L.Dia	put	0.372437 	 31,67,32
L.Dia	hippoc	0.311428 	 58,54,29
L.Dia	amygd	0.249200 	 56,61,28
L.Dia	hypoth	0.226430 	 47,61,30
L.Dia	VTA	0.329115 	 46,52,27
R.Rhipp	9/46d	0.396156 	 25,82,54
R.Rhipp	44v	0.390568 	 18,72,40
R.Rhipp	SMA	0.261888 	 42,62,65
R.Rhipp	8m 	0.412258 	 48,82,65
R.Rhipp	M1	0.298840 	 67,53,59
R.Rhipp	S1	0.341085 	 68,48,66
R.Rhipp	ParOp	0.280993 	 72,47,47
R.Rhipp	aIPS	0.280818 	 74,51,59
R.Rhipp	pIPL	0.297864 	 63,39,57
R.Rhipp	pIPL	0.270868 	 54,24,57
R.Rhipp	23ab	0.358662 	 45,54,54
R.Rhipp	rsplC	0.613978 	 48,38,41
R.Rhipp	latocc	0.321900 	 73,33,30
R.Rhipp	perirhinal	0.365910 	 68,62,16
R.Rhipp	temPol	0.435396 	 68,69,19
R.Rhipp	ventrStr	0.255804 	 52,69,31
R.Rhipp	Caud	0.290784 	 52,67,44
R.Rhipp	put	0.578218 	 32,67,33
R.Rhipp	hippoc	0.693361 	 57,54,29
R.Rhipp	amygd	0.528882 	 56,61,28
R.Rhipp	hypoth	0.429117 	 47,61,30
R.Rhipp	VTA	0.330065 	 46,52,27
L.Rhipp	9/46d	0.439022 	 25,82,54
L.Rhipp	44v	0.311627 	 19,72,40
L.Rhipp	SMA	0.322520 	 43,62,65
L.Rhipp	8m 	0.616773 	 48,82,65
L.Rhipp	M1	0.228888 	 67,53,59
L.Rhipp	S1	0.361497 	 68,48,66
L.Rhipp	ParOp	0.364018 	 72,47,47
L.Rhipp	aIPS	0.259917 	 72,52,58
L.Rhipp	pIPL	0.362800 	 63,40,58
L.Rhipp	pIPL	0.415320 	 54,24,57
L.Rhipp	23ab	0.479372 	 45,53,55
L.Rhipp	rsplC	0.667947 	 48,38,40
L.Rhipp	latocc	0.407270 	 72,32,31
L.Rhipp	perirhinal	0.354950 	 67,64,17
L.Rhipp	temPol	0.593757 	 68,69,19
L.Rhipp	ventrStr	0.345613 	 51,69,32
L.Rhipp	Caud	0.275872 	 52,69,43
L.Rhipp	put	0.364819 	 32,67,33
L.Rhipp	hippoc	0.802904 	 57,54,29
L.Rhipp	amygd	0.615922 	 56,61,28
L.Rhipp	hypoth	0.557478 	 45,63,31
L.Rhipp	VTA	0.391191 	 45,54,29
R.Mamyg	9/46d	0.385623 	 25,82,56
R.Mamyg	44v	0.221270 	 18,74,39
R.Mamyg	SMA	0.410859 	 43,61,65
R.Mamyg	8m 	0.252435 	 47,82,65
R.Mamyg	M1	0.358029 	 67,54,60
R.Mamyg	S1	0.236397 	 68,48,66
R.Mamyg	ParOp	0.382187 	 72,48,48
R.Mamyg	aIPS	0.248311 	 73,52,59
R.Mamyg	pIPL	0.258104 	 61,38,57
R.Mamyg	pIPL	0.205813 	 55,26,59
R.Mamyg	23ab	0.202968 	 46,54,55
R.Mamyg	rsplC	0.191559 	 48,39,41
R.Mamyg	latocc	0.389343 	 74,32,32
R.Mamyg	perirhinal	0.251986 	 68,63,18
R.Mamyg	temPol	0.180939 	 66,68,21
R.Mamyg	ventrStr	0.303090 	 51,67,32
R.Mamyg	Caud	0.227031 	 53,69,43
R.Mamyg	put	0.297628 	 31,65,34
R.Mamyg	hippoc	0.272570 	 59,53,29
R.Mamyg	amygd	0.417229 	 56,61,26
R.Mamyg	hypoth	0.302150 	 47,63,31
R.Mamyg	VTA	0.207935 	 44,52,29
L.Mamyg	9/46d	0.298029 	 24,81,55
L.Mamyg	44v	0.207165 	 20,73,40
L.Mamyg	SMA	0.239991 	 43,62,67
L.Mamyg	8m 	0.335573 	 46,82,65
L.Mamyg	M1	0.436113 	 67,53,60
L.Mamyg	S1	0.463170 	 68,48,66
L.Mamyg	ParOp	0.289528 	 72,49,48
L.Mamyg	aIPS	0.232365 	 72,50,59
L.Mamyg	pIPL	0.201468 	 62,40,56
L.Mamyg	pIPL	0.331130 	 55,26,57
L.Mamyg	23ab	0.364048 	 45,54,54
L.Mamyg	rsplC	0.360685 	 48,38,41
L.Mamyg	latocc	0.365212 	 74,34,31
L.Mamyg	perirhinal	0.324177 	 69,64,17
L.Mamyg	temPol	0.305931 	 66,68,19
L.Mamyg	ventrStr	0.358035 	 53,69,30
L.Mamyg	Caud	0.449661 	 52,68,44
L.Mamyg	put	0.321345 	 32,67,33
L.Mamyg	hippoc	0.471594 	 59,54,27
L.Mamyg	amygd	0.244030 	 56,62,27
L.Mamyg	hypoth	0.281893 	 45,62,30
L.Mamyg	VTA	0.293238 	 44,52,28
