target	seed	rval	voxel
R.Dca	ParOp	0.288565 	 72,48,46
R.Dca	aIPS	0.384997 	 74,52,59
R.Dca	pIPL	0.428247 	 62,38,56
R.Dca	pIPL	0.514412 	 54,24,59
R.Dca	23ab	0.287813 	 45,52,54
R.Dca	rsplC	0.334969 	 50,40,40
R.Dca	latocc	0.600504 	 72,33,32
R.Dca	perirhinal	0.289278 	 69,62,16
R.Dca	temPol	0.327023 	 67,69,21
R.Dca	ventrStr	0.544975 	 53,68,32
R.Dca	Caud	0.517470 	 51,67,44
R.Dca	put	0.383539 	 32,65,32
R.Dca	hippoc	0.517710 	 57,54,28
R.Dca	amygd	0.430775 	 57,60,26
R.Dca	hypoth	0.399399 	 45,61,31
R.Dca	VTA	0.357006 	 46,54,28
L.Dca	9/46d	0.481214 	 23,81,54
L.Dca	44v	0.380512 	 20,74,39
L.Dca	SMA	0.566628 	 44,61,67
L.Dca	8m 	0.517202 	 46,82,64
L.Dca	M1	0.525423 	 65,53,61
L.Dca	S1	0.511385 	 67,47,65
L.Dca	ParOp	0.447982 	 72,49,48
L.Dca	aIPS	0.599383 	 72,52,57
L.Dca	pIPL	0.294389 	 62,38,56
L.Dca	pIPL	0.344167 	 55,24,58
L.Dca	23ab	0.405031 	 45,52,54
L.Dca	rsplC	0.361172 	 50,40,41
L.Dca	latocc	0.447659 	 72,33,32
L.Dca	perirhinal	0.403400 	 67,63,18
L.Dca	temPol	0.470434 	 67,68,21
L.Dca	ventrStr	0.544340 	 52,67,32
L.Dca	Caud	0.666053 	 52,67,43
L.Dca	put	0.543603 	 32,65,32
L.Dca	hippoc	0.648241 	 57,54,28
L.Dca	amygd	0.455055 	 56,60,28
L.Dca	hypoth	0.467873 	 47,63,29
L.Dca	VTA	0.462162 	 45,52,27
R.Vca	9/46d	0.260057 	 23,80,54
R.Vca	44v	0.357830 	 18,72,39
R.Vca	SMA	0.445951 	 42,62,67
R.Vca	8m 	0.463875 	 48,82,64
R.Vca	M1	0.329047 	 67,55,60
R.Vca	S1	0.304484 	 68,47,66
R.Vca	ParOp	0.487553 	 70,49,48
R.Vca	aIPS	0.352512 	 74,51,59
R.Vca	pIPL	0.306374 	 63,39,56
R.Vca	pIPL	0.346555 	 56,26,59
R.Vca	23ab	0.377166 	 45,52,54
R.Vca	rsplC	0.361404 	 50,40,40
R.Vca	latocc	0.474228 	 74,34,30
R.Vca	perirhinal	0.283892 	 68,62,17
R.Vca	temPol	0.517126 	 68,68,20
R.Vca	ventrStr	0.601566 	 53,69,32
R.Vca	Caud	0.469224 	 53,68,44
R.Vca	put	0.631136 	 31,67,32
R.Vca	hippoc	0.478790 	 57,54,29
R.Vca	amygd	0.492189 	 57,60,26
R.Vca	hypoth	0.424132 	 45,62,29
R.Vca	VTA	0.424737 	 45,54,29
L.Vca	9/46d	0.370532 	 23,81,54
L.Vca	44v	0.432338 	 18,72,40
L.Vca	SMA	0.357991 	 42,60,65
L.Vca	8m 	0.549766 	 46,80,65
L.Vca	M1	0.319839 	 65,53,61
L.Vca	S1	0.268118 	 67,47,65
L.Vca	ParOp	0.601608 	 72,48,46
L.Vca	aIPS	0.409538 	 74,52,58
L.Vca	pIPL	0.272453 	 63,38,56
L.Vca	pIPL	0.479336 	 55,24,58
L.Vca	23ab	0.264681 	 47,52,53
L.Vca	rsplC	0.353569 	 50,40,40
L.Vca	latocc	0.365205 	 72,34,32
L.Vca	perirhinal	0.293695 	 68,62,17
L.Vca	temPol	0.338832 	 67,69,19
L.Vca	ventrStr	0.588227 	 53,69,32
L.Vca	Caud	0.544528 	 52,67,43
L.Vca	put	0.281876 	 31,67,32
L.Vca	hippoc	0.386943 	 59,53,29
L.Vca	amygd	0.293065 	 56,60,26
L.Vca	hypoth	0.492624 	 45,63,29
L.Vca	VTA	0.370922 	 45,52,27
R.Gp	9/46d	0.271906 	 25,82,54
R.Gp	44v	0.450129 	 20,72,40
R.Gp	SMA	0.309295 	 42,62,66
R.Gp	8m 	0.429614 	 46,81,65
R.Gp	M1	0.186608 	 67,54,59
R.Gp	S1	0.236724 	 66,49,66
R.Gp	ParOp	0.230303 	 70,48,48
R.Gp	aIPS	0.186478 	 74,52,59
R.Gp	pIPL	0.313014 	 63,38,56
R.Gp	pIPL	0.224346 	 56,25,59
R.Gp	23ab	0.406177 	 45,52,55
R.Gp	rsplC	0.313842 	 48,39,40
R.Gp	latocc	0.292212 	 74,33,30
R.Gp	perirhinal	0.431696 	 68,63,16
R.Gp	temPol	0.368989 	 66,68,21
R.Gp	ventrStr	0.592525 	 52,67,32
R.Gp	Caud	0.271583 	 51,68,43
R.Gp	put	0.287282 	 32,66,34
R.Gp	hippoc	0.300498 	 59,53,29
R.Gp	amygd	0.479701 	 58,62,28
R.Gp	hypoth	0.264956 	 47,63,31
R.Gp	VTA	0.382363 	 46,52,27
L.Gp	9/46d	0.211908 	 24,81,56
L.Gp	44v	0.352966 	 19,74,40
L.Gp	SMA	0.307205 	 42,62,67
L.Gp	8m 	0.377579 	 48,80,65
L.Gp	M1	0.356100 	 67,53,59
L.Gp	S1	0.230341 	 68,47,64
L.Gp	ParOp	0.526733 	 71,48,48
L.Gp	aIPS	0.292415 	 74,51,58
L.Gp	pIPL	0.464748 	 63,38,56
L.Gp	pIPL	0.419726 	 55,24,58
L.Gp	23ab	0.361287 	 45,54,54
L.Gp	rsplC	0.269182 	 50,39,42
L.Gp	latocc	0.259037 	 72,33,31
L.Gp	perirhinal	0.412871 	 67,62,16
L.Gp	temPol	0.438064 	 66,70,21
L.Gp	ventrStr	0.293161 	 51,67,31
L.Gp	Caud	0.380133 	 51,69,43
L.Gp	put	0.252658 	 32,65,34
L.Gp	hippoc	0.325555 	 57,52,29
L.Gp	amygd	0.374542 	 56,61,28
L.Gp	hypoth	0.502709 	 47,63,30
L.Gp	VTA	0.378520 	 45,53,29
R.Vmpu	9/46d	0.499929 	 23,82,56
R.Vmpu	44v	0.534887 	 19,72,39
R.Vmpu	SMA	0.673337 	 44,60,65
R.Vmpu	8m 	0.309801 	 46,80,65
R.Vmpu	M1	0.566149 	 67,53,60
R.Vmpu	S1	0.456585 	 67,49,65
R.Vmpu	ParOp	0.298641 	 72,49,46
R.Vmpu	aIPS	0.373944 	 72,52,57
R.Vmpu	pIPL	0.471802 	 61,40,58
R.Vmpu	pIPL	0.425826 	 55,26,59
R.Vmpu	23ab	0.271732 	 45,52,54
R.Vmpu	rsplC	0.342102 	 48,40,40
R.Vmpu	latocc	0.550518 	 73,32,30
R.Vmpu	perirhinal	0.363499 	 67,63,17
R.Vmpu	temPol	0.419168 	 68,70,21
R.Vmpu	ventrStr	0.487607 	 53,67,32
R.Vmpu	Caud	0.375624 	 52,67,44
R.Vmpu	put	0.526401 	 31,65,33
R.Vmpu	hippoc	0.473471 	 58,53,28
R.Vmpu	amygd	0.409785 	 58,60,27
R.Vmpu	hypoth	0.269901 	 47,61,31
R.Vmpu	VTA	0.301949 	 46,54,27
L.Vmpu	9/46d	0.348753 	 25,82,54
L.Vmpu	44v	0.359905 	 19,73,41
L.Vmpu	SMA	0.372739 	 44,61,65
L.Vmpu	8m 	0.339519 	 48,80,64
L.Vmpu	M1	0.339868 	 67,53,59
L.Vmpu	S1	0.173377 	 67,49,65
L.Vmpu	ParOp	0.356939 	 70,49,47
L.Vmpu	aIPS	0.337609 	 72,52,57
L.Vmpu	pIPL	0.406758 	 63,38,58
L.Vmpu	pIPL	0.274913 	 55,26,59
L.Vmpu	23ab	0.291208 	 45,53,53
L.Vmpu	rsplC	0.360535 	 50,38,42
L.Vmpu	latocc	0.355921 	 73,32,30
L.Vmpu	perirhinal	0.400644 	 68,62,16
L.Vmpu	temPol	0.411222 	 68,70,20
L.Vmpu	ventrStr	0.377205 	 53,68,32
L.Vmpu	Caud	0.419689 	 53,67,45
L.Vmpu	put	0.653526 	 31,65,33
L.Vmpu	hippoc	0.296870 	 57,54,28
L.Vmpu	amygd	0.453348 	 56,62,27
L.Vmpu	hypoth	0.172401 	 47,61,30
L.Vmpu	VTA	0.390109 	 44,53,27
R.A10m	9/46d	0.533411 	 23,81,54
R.A10m	44v	0.503068 	 19,73,39
R.A10m	SMA	0.527853 	 44,60,67
R.A10m	8m 	0.575861 	 46,82,64
R.A10m	M1	0.427386 	 65,53,61
R.A10m	S1	0.478299 	 67,47,65
R.A10m	ParOp	0.356529 	 70,49,46
R.A10m	aIPS	0.524676 	 73,50,59
R.A10m	pIPL	0.519843 	 62,38,58
R.A10m	pIPL	0.556512 	 55,25,57
R.A10m	23ab	0.478127 	 46,54,53
R.A10m	rsplC	0.346601 	 50,39,40
R.A10m	latocc	0.480820 	 72,34,32
R.A10m	perirhinal	0.529802 	 67,63,18
R.A10m	temPol	0.448882 	 67,68,21
R.A10m	ventrStr	0.584314 	 53,69,30
R.A10m	Caud	0.483049 	 52,67,43
R.A10m	put	0.424237 	 31,65,32
R.A10m	hippoc	0.641651 	 59,54,28
R.A10m	amygd	0.561710 	 56,60,28
R.A10m	hypoth	0.636642 	 47,63,29
R.A10m	VTA	0.485268 	 45,52,29
L.A10m	9/46d	0.479454 	 25,82,54
L.A10m	44v	0.348825 	 20,72,39
L.A10m	SMA	0.217835 	 44,60,65
L.A10m	8m 	0.228915 	 48,80,63
L.A10m	M1	0.366089 	 66,53,60
L.A10m	S1	0.547215 	 68,49,65
L.A10m	ParOp	0.246579 	 72,49,47
L.A10m	aIPS	0.195168 	 73,52,59
L.A10m	pIPL	0.292731 	 62,40,56
L.A10m	pIPL	0.280646 	 54,25,57
L.A10m	23ab	0.493460 	 47,52,53
L.A10m	rsplC	0.288129 	 48,40,42
L.A10m	latocc	0.199717 	 73,32,32
L.A10m	perirhinal	0.415758 	 69,64,17
L.A10m	temPol	0.564132 	 66,69,21
L.A10m	ventrStr	0.435824 	 53,67,30
L.A10m	Caud	0.352601 	 53,67,45
L.A10m	put	0.335338 	 31,65,32
L.A10m	hippoc	0.312345 	 57,52,27
L.A10m	amygd	0.397506 	 56,62,27
L.A10m	hypoth	0.243309 	 45,63,31
L.A10m	VTA	0.331438 	 44,54,27
R.A11m	9/46d	0.580201 	 23,81,56
R.A11m	44v	0.397713 	 19,72,39
R.A11m	SMA	0.455963 	 44,60,67
R.A11m	8m 	0.644739 	 47,82,63
R.A11m	M1	0.443460 	 65,53,61
R.A11m	S1	0.466120 	 67,47,64
R.A11m	ParOp	0.452446 	 70,48,46
R.A11m	aIPS	0.594814 	 73,50,58
R.A11m	pIPL	0.467207 	 63,40,58
R.A11m	pIPL	0.546238 	 55,26,57
R.A11m	23ab	0.454751 	 46,54,53
R.A11m	rsplC	0.413225 	 50,39,42
R.A11m	latocc	0.420866 	 72,34,32
R.A11m	perirhinal	0.274942 	 69,62,16
R.A11m	temPol	0.358883 	 67,70,20
R.A11m	ventrStr	0.444387 	 51,69,30
R.A11m	Caud	0.419225 	 52,69,43
R.A11m	put	0.296309 	 30,67,34
R.A11m	hippoc	0.663918 	 58,52,28
R.A11m	amygd	0.502573 	 56,60,28
R.A11m	hypoth	0.453189 	 45,62,30
R.A11m	VTA	0.378639 	 44,53,29
L.A11m	9/46d	0.528644 	 23,81,54
L.A11m	44v	0.500027 	 19,73,40
L.A11m	SMA	0.527032 	 44,61,67
L.A11m	8m 	0.556392 	 46,81,63
L.A11m	M1	0.566248 	 65,54,61
L.A11m	S1	0.541678 	 68,48,65
L.A11m	ParOp	0.461832 	 70,48,46
L.A11m	aIPS	0.756501 	 73,50,58
L.A11m	pIPL	0.483338 	 62,38,58
L.A11m	pIPL	0.512220 	 55,25,57
L.A11m	23ab	0.552022 	 46,54,53
L.A11m	rsplC	0.381447 	 48,39,40
L.A11m	latocc	0.420916 	 72,33,32
L.A11m	perirhinal	0.245677 	 69,63,18
L.A11m	temPol	0.399327 	 66,70,20
L.A11m	ventrStr	0.556508 	 51,69,30
L.A11m	Caud	0.399168 	 52,69,43
L.A11m	put	0.338010 	 31,65,32
L.A11m	hippoc	0.588453 	 59,52,28
L.A11m	amygd	0.738928 	 56,60,28
L.A11m	hypoth	0.560245 	 47,63,29
L.A11m	VTA	0.425453 	 44,52,29
R.A13	9/46d	0.457579 	 24,82,56
R.A13	44v	0.531206 	 20,73,39
R.A13	SMA	0.579636 	 44,62,67
R.A13	8m 	0.488783 	 47,81,64
R.A13	M1	0.580489 	 65,53,61
R.A13	S1	0.614182 	 67,47,65
R.A13	ParOp	0.379819 	 70,48,46
R.A13	aIPS	0.536887 	 74,50,58
R.A13	pIPL	0.464300 	 63,40,56
R.A13	pIPL	0.468711 	 55,24,58
R.A13	23ab	0.312826 	 45,52,55
R.A13	rsplC	0.392529 	 50,40,42
R.A13	latocc	0.453626 	 72,33,30
R.A13	perirhinal	0.343753 	 67,63,16
R.A13	temPol	0.374645 	 68,69,19
R.A13	ventrStr	0.427221 	 53,68,30
R.A13	Caud	0.304419 	 52,68,43
R.A13	put	0.420565 	 31,67,34
R.A13	hippoc	0.369786 	 58,52,28
R.A13	amygd	0.459164 	 56,62,28
R.A13	hypoth	0.405604 	 47,63,29
R.A13	VTA	0.448040 	 44,52,29
L.A13	9/46d	0.424411 	 23,80,54
L.A13	44v	0.472925 	 18,74,41
L.A13	SMA	0.271528 	 44,62,67
L.A13	8m 	0.379070 	 48,81,65
L.A13	M1	0.251860 	 67,55,61
L.A13	S1	0.208849 	 67,47,65
L.A13	ParOp	0.353598 	 70,49,48
L.A13	aIPS	0.441701 	 74,52,58
L.A13	pIPL	0.414909 	 63,39,57
L.A13	pIPL	0.404232 	 54,24,58
L.A13	23ab	0.224833 	 47,53,55
L.A13	rsplC	0.348234 	 50,39,41
L.A13	latocc	0.421951 	 72,33,31
L.A13	perirhinal	0.378292 	 69,64,16
L.A13	temPol	0.386583 	 67,68,20
L.A13	ventrStr	0.406721 	 52,69,32
L.A13	Caud	0.236237 	 51,69,45
L.A13	put	0.484805 	 30,67,33
L.A13	hippoc	0.413591 	 59,53,28
L.A13	amygd	0.380176 	 57,61,28
L.A13	hypoth	0.498045 	 45,61,29
L.A13	VTA	0.390410 	 45,52,27
R.A32sg	9/46d	0.418117 	 25,82,56
R.A32sg	44v	0.426253 	 18,74,39
R.A32sg	SMA	0.350614 	 42,60,66
R.A32sg	8m 	0.386233 	 47,80,65
R.A32sg	M1	0.252962 	 67,55,60
R.A32sg	S1	0.351459 	 68,47,65
R.A32sg	ParOp	0.343385 	 71,49,48
R.A32sg	aIPS	0.218668 	 72,50,57
R.A32sg	pIPL	0.494419 	 63,38,57
R.A32sg	pIPL	0.467487 	 54,25,57
R.A32sg	23ab	0.336309 	 46,53,53
R.A32sg	rsplC	0.219855 	 50,40,42
R.A32sg	latocc	0.597486 	 73,34,31
R.A32sg	perirhinal	0.388955 	 67,64,16
R.A32sg	temPol	0.338120 	 68,69,21
R.A32sg	ventrStr	0.402298 	 53,69,30
R.A32sg	Caud	0.313972 	 51,69,43
R.A32sg	put	0.213166 	 32,67,32
R.A32sg	hippoc	0.398838 	 58,53,29
R.A32sg	amygd	0.415103 	 57,61,27
R.A32sg	hypoth	0.542008 	 47,63,31
R.A32sg	VTA	0.379615 	 44,53,29
L.A32sg	9/46d	0.580668 	 23,81,54
L.A32sg	44v	0.500572 	 20,74,41
L.A32sg	SMA	0.681467 	 44,60,67
L.A32sg	8m 	0.643525 	 46,80,64
L.A32sg	M1	0.602254 	 65,53,61
L.A32sg	S1	0.587537 	 67,47,65
L.A32sg	ParOp	0.426614 	 72,48,46
L.A32sg	aIPS	0.671746 	 72,50,58
L.A32sg	pIPL	0.387677 	 63,40,57
L.A32sg	pIPL	0.603013 	 55,25,59
L.A32sg	23ab	0.399120 	 47,53,55
L.A32sg	rsplC	0.489611 	 49,38,42
L.A32sg	latocc	0.512473 	 72,34,32
L.A32sg	perirhinal	0.382286 	 67,64,17
L.A32sg	temPol	0.331474 	 68,69,19
L.A32sg	ventrStr	0.540718 	 53,69,30
L.A32sg	Caud	0.520780 	 52,67,44
L.A32sg	put	0.304998 	 31,65,32
L.A32sg	hippoc	0.569915 	 57,54,28
L.A32sg	amygd	0.379046 	 56,60,28
L.A32sg	hypoth	0.412696 	 47,63,29
L.A32sg	VTA	0.470919 	 44,52,27
R.Dia	9/46d	0.509463 	 23,80,54
R.Dia	44v	0.362820 	 18,74,41
R.Dia	SMA	0.473496 	 42,60,67
R.Dia	8m 	0.360459 	 46,82,65
R.Dia	M1	0.504118 	 66,55,60
R.Dia	S1	0.358918 	 67,47,65
R.Dia	ParOp	0.454555 	 72,47,46
R.Dia	aIPS	0.458317 	 74,50,59
R.Dia	pIPL	0.191285 	 61,39,56
R.Dia	pIPL	0.374012 	 54,25,57
R.Dia	23ab	0.381418 	 46,52,55
R.Dia	rsplC	0.375262 	 48,39,40
R.Dia	latocc	0.364321 	 73,34,32
R.Dia	perirhinal	0.423355 	 68,62,17
R.Dia	temPol	0.372721 	 67,68,21
R.Dia	ventrStr	0.520800 	 51,69,30
R.Dia	Caud	0.450702 	 52,69,45
R.Dia	put	0.476319 	 32,65,32
R.Dia	hippoc	0.552277 	 57,53,28
R.Dia	amygd	0.552861 	 58,61,26
R.Dia	hypoth	0.513269 	 45,62,29
R.Dia	VTA	0.489071 	 45,52,27
L.Dia	9/46d	0.417982 	 25,82,56
L.Dia	44v	0.486010 	 18,72,40
L.Dia	SMA	0.193952 	 43,62,67
L.Dia	8m 	0.562810 	 47,80,65
L.Dia	M1	0.335860 	 66,53,61
L.Dia	S1	0.266995 	 68,49,66
L.Dia	ParOp	0.425665 	 70,49,47
L.Dia	aIPS	0.453319 	 74,50,59
L.Dia	pIPL	0.317064 	 63,38,58
L.Dia	pIPL	0.397155 	 56,25,58
L.Dia	23ab	0.249029 	 45,53,54
L.Dia	rsplC	0.497628 	 50,39,40
L.Dia	latocc	0.456737 	 74,33,32
L.Dia	perirhinal	0.251696 	 69,63,18
L.Dia	temPol	0.317401 	 66,69,20
L.Dia	ventrStr	0.651877 	 52,69,32
L.Dia	Caud	0.424434 	 51,69,45
L.Dia	put	0.328928 	 30,66,33
L.Dia	hippoc	0.406635 	 59,53,29
L.Dia	amygd	0.290936 	 58,62,26
L.Dia	hypoth	0.454982 	 47,63,30
L.Dia	VTA	0.427824 	 44,52,27
R.Rhipp	9/46d	0.488684 	 24,80,56
R.Rhipp	44v	0.386087 	 20,74,41
R.Rhipp	SMA	0.408730 	 44,62,67
R.Rhipp	8m 	0.563262 	 46,82,65
R.Rhipp	M1	0.369801 	 66,55,60
R.Rhipp	S1	0.503658 	 68,48,66
R.Rhipp	ParOp	0.576670 	 72,47,46
R.Rhipp	aIPS	0.608687 	 74,51,59
R.Rhipp	pIPL	0.359410 	 62,38,56
R.Rhipp	pIPL	0.250971 	 54,25,57
R.Rhipp	23ab	0.410899 	 45,54,55
R.Rhipp	rsplC	0.296973 	 50,39,41
R.Rhipp	latocc	0.444655 	 72,32,32
R.Rhipp	perirhinal	0.184438 	 69,62,17
R.Rhipp	temPol	0.437214 	 68,68,20
R.Rhipp	ventrStr	0.359992 	 52,67,32
R.Rhipp	Caud	0.498931 	 52,67,45
R.Rhipp	put	0.344125 	 32,65,32
R.Rhipp	hippoc	0.694930 	 57,54,28
R.Rhipp	amygd	0.542386 	 58,60,26
R.Rhipp	hypoth	0.353224 	 45,62,30
R.Rhipp	VTA	0.449869 	 45,52,27
L.Rhipp	9/46d	0.382087 	 24,80,55
L.Rhipp	44v	0.410015 	 20,74,41
L.Rhipp	SMA	0.463498 	 43,62,67
L.Rhipp	8m 	0.510705 	 47,82,65
L.Rhipp	M1	0.344151 	 67,55,61
L.Rhipp	S1	0.424862 	 68,49,65
L.Rhipp	ParOp	0.591391 	 72,48,46
L.Rhipp	aIPS	0.632363 	 74,51,59
L.Rhipp	pIPL	0.227717 	 63,40,56
L.Rhipp	pIPL	0.298007 	 54,26,59
L.Rhipp	23ab	0.390896 	 45,52,54
L.Rhipp	rsplC	0.498264 	 49,40,40
L.Rhipp	latocc	0.280531 	 73,34,32
L.Rhipp	perirhinal	0.305107 	 67,62,18
L.Rhipp	temPol	0.526008 	 68,68,20
L.Rhipp	ventrStr	0.497608 	 51,69,32
L.Rhipp	Caud	0.539903 	 51,69,45
L.Rhipp	put	0.410358 	 32,65,32
L.Rhipp	hippoc	0.613457 	 59,53,28
L.Rhipp	amygd	0.441978 	 58,60,26
L.Rhipp	hypoth	0.443566 	 47,62,29
L.Rhipp	VTA	0.431688 	 45,54,27
R.Mamyg	9/46d	0.556717 	 23,81,54
R.Mamyg	44v	0.573706 	 18,74,41
R.Mamyg	SMA	0.568490 	 44,60,67
R.Mamyg	8m 	0.630744 	 46,80,64
R.Mamyg	M1	0.568364 	 67,55,60
R.Mamyg	S1	0.492843 	 67,47,65
R.Mamyg	ParOp	0.448730 	 72,49,48
R.Mamyg	aIPS	0.691118 	 74,51,58
R.Mamyg	pIPL	0.511945 	 63,40,57
R.Mamyg	pIPL	0.547532 	 54,26,59
R.Mamyg	23ab	0.518339 	 47,53,55
R.Mamyg	rsplC	0.394113 	 50,39,40
R.Mamyg	latocc	0.579321 	 72,33,31
R.Mamyg	perirhinal	0.367620 	 67,64,18
R.Mamyg	temPol	0.354007 	 68,70,21
R.Mamyg	ventrStr	0.533965 	 53,69,30
R.Mamyg	Caud	0.311541 	 51,69,45
R.Mamyg	put	0.439549 	 31,65,32
R.Mamyg	hippoc	0.696356 	 58,54,28
R.Mamyg	amygd	0.449926 	 56,60,28
R.Mamyg	hypoth	0.645968 	 47,63,29
R.Mamyg	VTA	0.504706 	 44,52,27
L.Mamyg	9/46d	0.494463 	 23,80,55
L.Mamyg	44v	0.481020 	 20,74,41
L.Mamyg	SMA	0.620230 	 44,62,67
L.Mamyg	8m 	0.659934 	 48,82,65
L.Mamyg	M1	0.580540 	 65,53,61
L.Mamyg	S1	0.607500 	 67,47,65
L.Mamyg	ParOp	0.419381 	 70,48,46
L.Mamyg	aIPS	0.694987 	 72,50,58
L.Mamyg	pIPL	0.364281 	 62,38,58
L.Mamyg	pIPL	0.474280 	 55,26,58
L.Mamyg	23ab	0.393756 	 45,54,53
L.Mamyg	rsplC	0.470886 	 48,39,40
L.Mamyg	latocc	0.379906 	 72,33,31
L.Mamyg	perirhinal	0.415707 	 67,63,18
L.Mamyg	temPol	0.429196 	 68,68,20
L.Mamyg	ventrStr	0.566619 	 52,68,30
L.Mamyg	Caud	0.637160 	 51,68,45
L.Mamyg	put	0.374006 	 32,67,33
L.Mamyg	hippoc	0.720132 	 58,54,29
L.Mamyg	amygd	0.464287 	 56,60,28
L.Mamyg	hypoth	0.541306 	 47,63,29
L.Mamyg	VTA	0.411971 	 44,52,27
