target	seed	rval	voxel
L.Dca	hippoc	0.277566 	 57,52,29
L.Dca	amygd	0.280765 	 57,60,28
L.Dca	hypoth	0.396572 	 45,61,30
L.Dca	VTA	0.469301 	 45,52,27
R.Vca	9/46d	0.279912 	 23,80,55
R.Vca	44v	0.276462 	 20,72,39
R.Vca	SMA	0.378966 	 42,60,67
R.Vca	8m 	0.321600 	 46,82,65
R.Vca	M1	0.261627 	 65,55,61
R.Vca	S1	0.291270 	 68,49,64
R.Vca	ParOp	0.421774 	 72,48,48
R.Vca	aIPS	0.309937 	 74,52,57
R.Vca	pIPL	0.171393 	 62,38,58
R.Vca	pIPL	0.284064 	 54,24,59
R.Vca	23ab	0.226760 	 47,52,53
R.Vca	rsplC	0.279191 	 50,38,41
R.Vca	latocc	0.352526 	 72,33,30
R.Vca	perirhinal	0.288369 	 67,64,16
R.Vca	temPol	0.261234 	 66,69,21
R.Vca	ventrStr	0.294412 	 51,68,31
R.Vca	Caud	0.396668 	 53,69,45
R.Vca	put	0.433921 	 32,65,32
R.Vca	hippoc	0.358142 	 57,52,27
R.Vca	amygd	0.319353 	 56,60,28
R.Vca	hypoth	0.122616 	 47,61,29
R.Vca	VTA	0.376781 	 46,52,29
L.Vca	9/46d	0.269112 	 23,82,55
L.Vca	44v	0.220579 	 20,73,41
L.Vca	SMA	0.252348 	 44,62,66
L.Vca	8m 	0.235571 	 46,80,64
L.Vca	M1	0.223796 	 65,53,59
L.Vca	S1	0.307108 	 66,49,66
L.Vca	ParOp	0.250210 	 70,47,48
L.Vca	aIPS	0.307015 	 73,52,58
L.Vca	pIPL	0.261471 	 61,38,58
L.Vca	pIPL	0.310433 	 54,24,58
L.Vca	23ab	0.236228 	 47,52,53
L.Vca	rsplC	0.290032 	 48,40,40
L.Vca	latocc	0.316444 	 72,33,32
L.Vca	perirhinal	0.320524 	 69,62,18
L.Vca	temPol	0.284094 	 68,69,21
L.Vca	ventrStr	0.348715 	 51,68,30
L.Vca	Caud	0.243112 	 52,69,43
L.Vca	put	0.241531 	 31,66,32
L.Vca	hippoc	0.316723 	 58,53,29
L.Vca	amygd	0.269659 	 56,62,28
L.Vca	hypoth	0.326807 	 47,63,29
L.Vca	VTA	0.230858 	 45,52,27
R.Gp	9/46d	0.231198 	 25,82,56
R.Gp	44v	0.234808 	 19,72,40
R.Gp	SMA	0.214388 	 44,62,66
R.Gp	8m 	0.306040 	 46,80,63
R.Gp	M1	0.269479 	 66,55,61
R.Gp	S1	0.226707 	 68,48,65
R.Gp	ParOp	0.209184 	 72,48,47
R.Gp	aIPS	0.259071 	 73,50,57
R.Gp	pIPL	0.282096 	 61,40,56
R.Gp	pIPL	0.192541 	 54,26,59
R.Gp	23ab	0.262070 	 45,52,55
R.Gp	rsplC	0.278696 	 48,39,42
R.Gp	latocc	0.274541 	 72,33,32
R.Gp	perirhinal	0.242558 	 69,62,17
R.Gp	temPol	0.393018 	 66,69,21
R.Gp	ventrStr	0.243444 	 51,69,31
R.Gp	Caud	0.287020 	 53,68,44
R.Gp	put	0.340684 	 30,66,33
R.Gp	hippoc	0.251166 	 57,53,27
R.Gp	amygd	0.355796 	 56,61,26
R.Gp	hypoth	0.218427 	 47,61,29
R.Gp	VTA	0.177745 	 45,54,27
L.Gp	9/46d	0.285162 	 25,81,55
L.Gp	44v	0.191703 	 18,73,39
L.Gp	SMA	0.265764 	 42,60,67
L.Gp	8m 	0.276730 	 46,80,63
L.Gp	M1	0.192360 	 67,53,61
L.Gp	S1	0.288367 	 66,48,66
L.Gp	ParOp	0.372687 	 72,48,46
L.Gp	aIPS	0.232228 	 74,50,59
L.Gp	pIPL	0.231339 	 63,38,58
L.Gp	pIPL	0.327326 	 56,26,57
L.Gp	23ab	0.371823 	 47,52,54
L.Gp	rsplC	0.193999 	 48,38,42
L.Gp	latocc	0.368293 	 73,33,32
L.Gp	perirhinal	0.283716 	 68,63,17
L.Gp	temPol	0.346478 	 66,70,21
L.Gp	ventrStr	0.236677 	 53,68,32
L.Gp	Caud	0.434396 	 53,69,45
L.Gp	put	0.304258 	 30,65,34
L.Gp	hippoc	0.188753 	 58,52,28
L.Gp	amygd	0.212977 	 57,61,27
L.Gp	hypoth	0.420147 	 45,61,30
L.Gp	VTA	0.304387 	 46,52,29
R.Vmpu	9/46d	0.510841 	 23,80,54
R.Vmpu	44v	0.253108 	 18,74,39
R.Vmpu	SMA	0.388680 	 44,62,65
R.Vmpu	8m 	0.190666 	 46,80,64
R.Vmpu	M1	0.328503 	 67,54,61
R.Vmpu	S1	0.320302 	 68,48,65
R.Vmpu	ParOp	0.271772 	 70,49,46
R.Vmpu	aIPS	0.198283 	 74,51,59
R.Vmpu	pIPL	0.255277 	 62,39,58
R.Vmpu	pIPL	0.226464 	 56,25,57
R.Vmpu	23ab	0.272985 	 46,54,53
R.Vmpu	rsplC	0.188072 	 48,39,41
R.Vmpu	latocc	0.308391 	 72,33,31
R.Vmpu	perirhinal	0.331412 	 67,64,16
R.Vmpu	temPol	0.289405 	 67,68,20
R.Vmpu	ventrStr	0.277270 	 51,69,32
R.Vmpu	Caud	0.423501 	 53,69,45
R.Vmpu	put	0.580877 	 32,65,32
R.Vmpu	hippoc	0.201058 	 59,53,27
R.Vmpu	amygd	0.368496 	 57,60,27
R.Vmpu	hypoth	0.299088 	 47,61,29
R.Vmpu	VTA	0.236700 	 45,52,27
L.Vmpu	9/46d	0.391524 	 23,80,54
L.Vmpu	44v	0.172950 	 20,73,41
L.Vmpu	SMA	0.505222 	 44,62,66
L.Vmpu	8m 	0.295723 	 48,81,63
L.Vmpu	M1	0.337880 	 65,54,61
L.Vmpu	S1	0.303831 	 66,47,64
L.Vmpu	ParOp	0.289151 	 72,48,48
L.Vmpu	aIPS	0.345184 	 73,51,58
L.Vmpu	pIPL	0.149124 	 62,38,58
L.Vmpu	pIPL	0.235897 	 55,25,59
L.Vmpu	23ab	0.246011 	 45,53,55
L.Vmpu	rsplC	0.236258 	 50,40,41
L.Vmpu	latocc	0.273390 	 72,32,30
L.Vmpu	perirhinal	0.317960 	 69,62,16
L.Vmpu	temPol	0.353473 	 66,69,21
L.Vmpu	ventrStr	0.319421 	 51,68,31
L.Vmpu	Caud	0.413164 	 53,69,45
L.Vmpu	put	0.631306 	 32,65,32
L.Vmpu	hippoc	0.377679 	 58,52,28
L.Vmpu	amygd	0.472377 	 56,62,27
L.Vmpu	hypoth	0.225350 	 45,61,30
L.Vmpu	VTA	0.381712 	 45,52,27
R.A10m	9/46d	0.261214 	 25,80,56
R.A10m	44v	0.568502 	 18,74,41
R.A10m	SMA	0.391846 	 42,61,67
R.A10m	8m 	0.306597 	 46,82,65
R.A10m	M1	0.349785 	 65,54,61
R.A10m	S1	0.254941 	 67,47,66
R.A10m	ParOp	0.341375 	 71,49,46
R.A10m	aIPS	0.175483 	 73,51,58
R.A10m	pIPL	0.471028 	 63,40,58
R.A10m	pIPL	0.419061 	 55,24,57
R.A10m	23ab	0.372050 	 45,54,55
R.A10m	rsplC	0.386736 	 48,40,42
R.A10m	latocc	0.286428 	 72,32,30
R.A10m	perirhinal	0.393028 	 68,64,18
R.A10m	temPol	0.322656 	 67,69,19
R.A10m	ventrStr	0.356846 	 51,67,31
R.A10m	Caud	0.389605 	 51,69,44
R.A10m	put	0.176650 	 30,66,33
R.A10m	hippoc	0.404005 	 58,54,29
R.A10m	amygd	0.310495 	 56,60,26
R.A10m	hypoth	0.389112 	 47,63,30
R.A10m	VTA	0.240865 	 45,54,27
L.A10m	9/46d	0.288736 	 24,81,55
L.A10m	44v	0.324424 	 19,72,39
L.A10m	SMA	0.395382 	 43,62,67
L.A10m	8m 	0.424622 	 48,82,65
L.A10m	M1	0.251299 	 67,54,61
L.A10m	S1	0.221293 	 67,47,64
L.A10m	ParOp	0.346985 	 71,49,47
L.A10m	aIPS	0.243985 	 72,52,58
L.A10m	pIPL	0.330781 	 63,40,57
L.A10m	pIPL	0.320372 	 54,24,57
L.A10m	23ab	0.240240 	 47,52,53
L.A10m	rsplC	0.169856 	 48,39,41
L.A10m	latocc	0.214699 	 73,32,32
L.A10m	perirhinal	0.279370 	 69,63,17
L.A10m	temPol	0.295521 	 67,70,20
L.A10m	ventrStr	0.293462 	 51,68,32
L.A10m	Caud	0.353152 	 52,67,43
L.A10m	put	0.255382 	 31,65,32
L.A10m	hippoc	0.327795 	 58,53,29
L.A10m	amygd	0.199073 	 58,62,26
L.A10m	hypoth	0.325403 	 47,63,31
L.A10m	VTA	0.284399 	 44,52,28
R.A11m	9/46d	0.176834 	 24,82,54
R.A11m	44v	0.401840 	 20,72,41
R.A11m	SMA	0.330051 	 44,60,65
R.A11m	8m 	0.358225 	 47,82,65
R.A11m	M1	0.456343 	 66,54,60
R.A11m	S1	0.320431 	 66,48,65
R.A11m	ParOp	0.300148 	 70,49,46
R.A11m	aIPS	0.389874 	 72,52,57
R.A11m	pIPL	0.244908 	 63,40,58
R.A11m	pIPL	0.201868 	 56,25,58
R.A11m	23ab	0.386829 	 45,54,54
R.A11m	rsplC	0.350356 	 50,39,40
R.A11m	latocc	0.344410 	 72,34,30
R.A11m	perirhinal	0.374575 	 69,64,16
R.A11m	temPol	0.299332 	 66,70,20
R.A11m	ventrStr	0.306717 	 52,67,31
R.A11m	Caud	0.235285 	 52,68,44
R.A11m	put	0.303225 	 32,66,34
R.A11m	hippoc	0.257380 	 58,54,27
R.A11m	amygd	0.407576 	 58,61,26
R.A11m	hypoth	0.224138 	 46,63,30
R.A11m	VTA	0.314657 	 46,54,27
L.A11m	9/46d	0.419135 	 24,82,54
L.A11m	44v	0.375455 	 20,74,39
L.A11m	SMA	0.192995 	 44,60,65
L.A11m	8m 	0.413552 	 47,80,64
L.A11m	M1	0.377543 	 67,55,61
L.A11m	S1	0.376299 	 66,47,64
L.A11m	ParOp	0.346871 	 70,49,48
L.A11m	aIPS	0.284587 	 74,51,58
L.A11m	pIPL	0.431980 	 61,39,56
L.A11m	pIPL	0.251691 	 54,24,58
L.A11m	23ab	0.243537 	 45,54,53
L.A11m	rsplC	0.296821 	 50,39,42
L.A11m	latocc	0.311501 	 72,33,31
L.A11m	perirhinal	0.429857 	 69,63,17
L.A11m	temPol	0.348343 	 68,70,21
L.A11m	ventrStr	0.202418 	 52,67,31
L.A11m	Caud	0.301538 	 51,67,44
L.A11m	put	0.280604 	 31,66,33
L.A11m	hippoc	0.355294 	 59,52,29
L.A11m	amygd	0.283709 	 58,61,26
L.A11m	hypoth	0.286936 	 47,63,29
L.A11m	VTA	0.280364 	 46,53,27
R.A13	9/46d	0.291358 	 25,80,56
R.A13	44v	0.360913 	 18,72,39
R.A13	SMA	0.284226 	 43,61,65
R.A13	8m 	0.306913 	 46,81,64
R.A13	M1	0.302664 	 65,53,61
R.A13	S1	0.267266 	 67,49,65
R.A13	ParOp	0.163908 	 72,49,48
R.A13	aIPS	0.320088 	 74,50,59
R.A13	pIPL	0.297760 	 62,39,56
R.A13	pIPL	0.107622 	 56,26,57
R.A13	23ab	0.366504 	 47,54,55
R.A13	rsplC	0.182324 	 49,40,42
R.A13	latocc	0.251923 	 74,33,32
R.A13	perirhinal	0.374441 	 67,64,18
R.A13	temPol	0.381375 	 68,70,21
R.A13	ventrStr	0.392197 	 51,69,31
R.A13	Caud	0.326514 	 53,69,44
R.A13	put	0.288766 	 30,67,32
R.A13	hippoc	0.129499 	 57,54,29
R.A13	amygd	0.254390 	 56,62,26
R.A13	hypoth	0.281467 	 47,62,30
R.A13	VTA	0.315706 	 46,53,28
L.A13	9/46d	0.242428 	 25,80,54
L.A13	44v	0.229358 	 18,72,39
L.A13	SMA	0.304730 	 44,60,65
L.A13	8m 	0.311965 	 47,80,63
L.A13	M1	0.392966 	 66,54,61
L.A13	S1	0.204061 	 67,47,66
L.A13	ParOp	0.285669 	 70,47,48
L.A13	aIPS	0.303832 	 72,52,57
L.A13	pIPL	0.354392 	 61,40,58
L.A13	pIPL	0.141955 	 54,25,59
L.A13	23ab	0.240110 	 45,53,55
L.A13	rsplC	0.201031 	 48,40,41
L.A13	latocc	0.209701 	 72,32,31
L.A13	perirhinal	0.273050 	 69,63,17
L.A13	temPol	0.358455 	 66,70,19
L.A13	ventrStr	0.277902 	 53,68,30
L.A13	Caud	0.373676 	 53,68,44
L.A13	put	0.280939 	 30,66,33
L.A13	hippoc	0.287025 	 57,53,27
L.A13	amygd	0.350129 	 58,60,28
L.A13	hypoth	0.156902 	 45,62,31
L.A13	VTA	0.337343 	 46,52,28
R.A32sg	9/46d	0.494459 	 25,80,56
R.A32sg	44v	0.409038 	 20,73,40
R.A32sg	SMA	0.267351 	 44,60,66
R.A32sg	8m 	0.286647 	 46,82,64
R.A32sg	M1	0.274384 	 67,54,61
R.A32sg	S1	0.263883 	 67,49,64
R.A32sg	ParOp	0.336896 	 72,47,46
R.A32sg	aIPS	0.398871 	 72,52,58
R.A32sg	pIPL	0.311136 	 63,39,56
R.A32sg	pIPL	0.307771 	 56,25,57
R.A32sg	23ab	0.395597 	 45,52,55
R.A32sg	rsplC	0.183924 	 48,40,41
R.A32sg	latocc	0.272298 	 72,34,32
R.A32sg	perirhinal	0.395940 	 67,64,18
R.A32sg	temPol	0.311034 	 68,70,20
R.A32sg	ventrStr	0.250869 	 52,67,31
R.A32sg	Caud	0.364555 	 51,69,45
R.A32sg	put	0.276043 	 32,67,32
R.A32sg	hippoc	0.188572 	 57,53,27
R.A32sg	amygd	0.359524 	 58,62,27
R.A32sg	hypoth	0.327925 	 46,63,29
R.A32sg	VTA	0.324934 	 44,54,27
L.A32sg	9/46d	0.322442 	 23,82,55
L.A32sg	44v	0.210571 	 19,74,41
L.A32sg	SMA	0.307973 	 42,62,66
L.A32sg	8m 	0.367651 	 48,81,64
L.A32sg	M1	0.367081 	 65,54,61
L.A32sg	S1	0.317698 	 67,47,65
L.A32sg	ParOp	0.270654 	 70,49,48
L.A32sg	aIPS	0.367233 	 72,52,57
L.A32sg	pIPL	0.377668 	 61,39,56
L.A32sg	pIPL	0.182776 	 56,25,57
L.A32sg	23ab	0.533245 	 46,53,54
L.A32sg	rsplC	0.571127 	 49,39,40
L.A32sg	latocc	0.547386 	 74,33,32
L.A32sg	perirhinal	0.282383 	 67,63,18
L.A32sg	temPol	0.358238 	 68,69,19
L.A32sg	ventrStr	0.362705 	 53,69,30
L.A32sg	Caud	0.421602 	 51,69,43
L.A32sg	put	0.295134 	 31,66,33
L.A32sg	hippoc	0.443576 	 59,54,28
L.A32sg	amygd	0.558932 	 56,62,26
L.A32sg	hypoth	0.347626 	 46,62,31
L.A32sg	VTA	0.319180 	 46,54,28
R.Dia	9/46d	0.299625 	 23,80,56
R.Dia	44v	0.205703 	 18,74,39
R.Dia	SMA	0.342650 	 44,61,65
R.Dia	8m 	0.255317 	 46,80,65
R.Dia	M1	0.343285 	 65,54,60
R.Dia	S1	0.269722 	 68,47,65
R.Dia	ParOp	0.178240 	 72,49,46
R.Dia	aIPS	0.207578 	 73,50,59
R.Dia	pIPL	0.139848 	 63,40,58
R.Dia	pIPL	0.281667 	 55,26,59
R.Dia	23ab	0.264866 	 45,52,55
R.Dia	rsplC	0.204740 	 49,40,42
R.Dia	latocc	0.305766 	 72,33,32
R.Dia	perirhinal	0.320184 	 67,64,18
R.Dia	temPol	0.351316 	 67,70,20
R.Dia	ventrStr	0.213426 	 52,68,31
R.Dia	Caud	0.285237 	 52,69,43
R.Dia	put	0.277144 	 30,65,32
R.Dia	hippoc	0.177169 	 57,53,29
R.Dia	amygd	0.280057 	 57,61,28
R.Dia	hypoth	0.188050 	 47,61,30
R.Dia	VTA	0.190754 	 44,54,28
L.Dia	9/46d	0.316680 	 25,82,54
L.Dia	44v	0.340983 	 20,73,41
L.Dia	SMA	0.335938 	 43,61,67
L.Dia	8m 	0.364042 	 47,80,63
L.Dia	M1	0.327835 	 65,53,60
L.Dia	S1	0.299023 	 68,49,66
L.Dia	ParOp	0.341575 	 72,49,46
L.Dia	aIPS	0.401832 	 72,52,57
L.Dia	pIPL	0.322412 	 63,38,57
L.Dia	pIPL	0.268498 	 55,25,59
L.Dia	23ab	0.389674 	 46,52,55
L.Dia	rsplC	0.368042 	 48,38,42
L.Dia	latocc	0.506439 	 73,33,30
L.Dia	perirhinal	0.305575 	 67,63,18
L.Dia	temPol	0.266510 	 67,69,21
L.Dia	ventrStr	0.402406 	 53,68,31
L.Dia	Caud	0.405022 	 51,68,43
L.Dia	put	0.259889 	 30,67,34
L.Dia	hippoc	0.386182 	 59,53,29
L.Dia	amygd	0.356940 	 57,61,28
L.Dia	hypoth	0.499470 	 45,62,29
L.Dia	VTA	0.427281 	 45,53,27
R.Rhipp	9/46d	0.244434 	 25,80,54
R.Rhipp	44v	0.352645 	 18,72,41
R.Rhipp	SMA	0.340928 	 43,60,67
R.Rhipp	8m 	0.347556 	 48,81,63
R.Rhipp	M1	0.476705 	 65,54,61
R.Rhipp	S1	0.323203 	 66,48,65
R.Rhipp	ParOp	0.490335 	 70,47,48
R.Rhipp	aIPS	0.358828 	 72,52,57
R.Rhipp	pIPL	0.304163 	 63,38,56
R.Rhipp	pIPL	0.270231 	 55,24,57
R.Rhipp	23ab	0.502702 	 47,52,54
R.Rhipp	rsplC	0.703351 	 49,39,40
R.Rhipp	latocc	0.390818 	 73,33,30
R.Rhipp	perirhinal	0.297742 	 68,63,16
R.Rhipp	temPol	0.410681 	 67,70,19
R.Rhipp	ventrStr	0.425210 	 51,67,31
R.Rhipp	Caud	0.413729 	 51,67,44
R.Rhipp	put	0.340348 	 32,65,32
R.Rhipp	hippoc	0.595205 	 58,54,27
R.Rhipp	amygd	0.505121 	 56,60,26
R.Rhipp	hypoth	0.591412 	 47,63,30
R.Rhipp	VTA	0.555325 	 45,53,27
L.Rhipp	9/46d	0.460192 	 25,80,54
L.Rhipp	44v	0.354213 	 18,72,40
L.Rhipp	SMA	0.298518 	 42,62,66
L.Rhipp	8m 	0.397359 	 46,81,63
L.Rhipp	M1	0.301790 	 66,55,59
L.Rhipp	S1	0.250245 	 68,48,66
L.Rhipp	ParOp	0.412925 	 70,48,47
L.Rhipp	aIPS	0.278443 	 72,52,57
L.Rhipp	pIPL	0.369505 	 63,38,56
L.Rhipp	pIPL	0.349390 	 55,24,57
L.Rhipp	23ab	0.630182 	 47,53,54
L.Rhipp	rsplC	0.759478 	 48,38,40
L.Rhipp	latocc	0.471357 	 73,34,31
L.Rhipp	perirhinal	0.228513 	 68,63,16
L.Rhipp	temPol	0.396713 	 68,68,20
L.Rhipp	ventrStr	0.510980 	 51,67,31
L.Rhipp	Caud	0.293416 	 51,69,45
L.Rhipp	put	0.281093 	 30,65,34
L.Rhipp	hippoc	0.679274 	 58,54,28
L.Rhipp	amygd	0.558183 	 56,60,26
L.Rhipp	hypoth	0.574437 	 47,63,30
L.Rhipp	VTA	0.504217 	 45,53,27
R.Mamyg	9/46d	0.347852 	 24,82,55
R.Mamyg	44v	0.381015 	 20,73,41
R.Mamyg	SMA	0.289982 	 42,61,66
R.Mamyg	8m 	0.341683 	 46,81,63
R.Mamyg	M1	0.285301 	 65,54,59
R.Mamyg	S1	0.242237 	 68,49,66
R.Mamyg	ParOp	0.306650 	 70,48,48
R.Mamyg	aIPS	0.280683 	 74,52,57
R.Mamyg	pIPL	0.339848 	 63,38,57
R.Mamyg	pIPL	0.224424 	 54,25,58
R.Mamyg	23ab	0.349295 	 47,52,55
R.Mamyg	rsplC	0.300741 	 48,38,40
R.Mamyg	latocc	0.374332 	 72,33,30
R.Mamyg	perirhinal	0.189315 	 69,62,18
R.Mamyg	temPol	0.366828 	 66,69,21
R.Mamyg	ventrStr	0.271307 	 51,67,30
R.Mamyg	Caud	0.305816 	 53,69,44
R.Mamyg	put	0.288222 	 31,66,32
R.Mamyg	hippoc	0.287165 	 58,52,29
R.Mamyg	amygd	0.339575 	 58,62,28
R.Mamyg	hypoth	0.345860 	 45,62,30
R.Mamyg	VTA	0.369937 	 46,52,29
L.Mamyg	9/46d	0.342627 	 25,81,55
L.Mamyg	44v	0.293138 	 18,74,40
L.Mamyg	SMA	0.327783 	 44,61,65
L.Mamyg	8m 	0.328985 	 46,80,64
L.Mamyg	M1	0.302505 	 67,54,60
L.Mamyg	S1	0.311159 	 68,48,64
L.Mamyg	ParOp	0.211148 	 70,49,48
L.Mamyg	aIPS	0.324258 	 73,52,57
L.Mamyg	pIPL	0.205663 	 61,39,58
L.Mamyg	pIPL	0.333727 	 54,25,58
L.Mamyg	23ab	0.317713 	 47,52,55
L.Mamyg	rsplC	0.277989 	 50,38,42
L.Mamyg	latocc	0.199442 	 72,33,31
L.Mamyg	perirhinal	0.413146 	 67,62,16
L.Mamyg	temPol	0.431618 	 68,68,21
L.Mamyg	ventrStr	0.209637 	 53,67,32
L.Mamyg	Caud	0.284164 	 53,68,44
L.Mamyg	put	0.271417 	 32,67,32
L.Mamyg	hippoc	0.310728 	 58,52,28
L.Mamyg	amygd	0.479480 	 58,60,26
L.Mamyg	hypoth	0.227256 	 47,62,30
L.Mamyg	VTA	0.265231 	 44,53,27
